name,link_id,link_key,speed_sensor_id,count_sensor_id,from_node_id,to_node_id,link_type_name,direction,length,number_of_lanes,speed_limit,lane_cap,link_type,jam_density,wave_speed,demand_type_code,mode_code,network_design_flag,grade,geometry,original_geometry,map_matching_orientation_code,map_matching_loop_code,additional_lanes_on_left_side,length_of_left_side_lanes,additional_lanes_on_right_side,length_of_right_side_lanes
"['East Wildermuth Drive', 'South Martin Lane']","[5675401, 5668458]",,,,42404815,330683979,,2,0.409407,-1,-1,,,,,,,,,"<LineString><coordinates>-111.899342,33.4129498,0.0 -111.9005694,33.4129498,0.0 -111.900947,33.4128853,0.0 -111.9012646,33.4128567,0.0 -111.9015785,33.4128652,0.0 -111.9015764,33.4135312,0.0 -111.901573,33.4146084,0.0 -111.9015727,33.414672,0.0</coordinates></LineString>",,,,,,,
West Westcourt Way,5620662,,,,41765841,41765845,,2,0.374759,-1,-1,,,,,,,,,"<LineString><coordinates>-111.978318,33.4035417,0.0 -111.978148,33.4035475,0.0 -111.9773511,33.4035748,0.0 -111.9770937,33.4035676,0.0 -111.9765958,33.4035175,0.0 -111.9762697,33.403539,0.0 -111.9760124,33.4035687,0.0 -111.9758224,33.4035906,0.0 -111.9754361,33.4035619,0.0 -111.9750756,33.4034616,0.0 -111.9747247,33.4033598,0.0 -111.974596,33.4033455,0.0 -111.9743977,33.4033786,0.0 -111.9743385,33.4033885,0.0</coordinates></LineString>",,,,,,,
South 48th Street,"[436947666, 436947667, 436947670]",,,,41765841,41556271,,2,0.38830699999999996,7,-1,,,,,,,,,"<LineString><coordinates>-111.978318,33.4035417,0.0 -111.9783183,33.4034049,0.0 -111.9783194,33.4029671,0.0 -111.9783213,33.4021889,0.0 -111.978323,33.4015042,0.0 -111.9783236,33.4012517,0.0 -111.9783249,33.4007425,0.0 -111.9783263,33.400168,0.0 -111.9783284,33.4000496,0.0</coordinates></LineString>",,,,,,,
South 48th Street,"[436947665, 436947669, 437363263]",,,,41765841,310433718,,2,0.22229300000000002,7,-1,,,,,,,,,"<LineString><coordinates>-111.978318,33.4035417,0.0 -111.978318,33.4036951,0.0 -111.9783179,33.4037871,0.0 -111.9783177,33.4041359,0.0 -111.9783175,33.4044561,0.0 -111.9783173,33.4047918,0.0 -111.9783094,33.4055408,0.0</coordinates></LineString>",,,,,,,
South Clark Drive,5667809,,,,42404819,41710740,,2,0.087666,-1,-1,,,,,,,,,"<LineString><coordinates>-111.8996579,33.3817277,0.0 -111.8996579,33.381345,0.0 -111.8996579,33.3809393,0.0</coordinates></LineString>",,,,,,,
East Minton Drive,5687221,,,,42404819,41896220,,2,0.270358,-1,-1,,,,,,,,,"<LineString><coordinates>-111.8996579,33.3817277,0.0 -111.8974607,33.3817277,0.0 -111.8972083,33.3817071,0.0 -111.8971088,33.381699,0.0 -111.8967655,33.3816058,0.0</coordinates></LineString>",,,,,,,
East Minton Drive,5687221,,,,42404819,42023957,,2,0.088242,-1,-1,,,,,,,,,"<LineString><coordinates>-111.8996579,33.3817277,0.0 -111.8998978,33.3816964,0.0 -111.900134,33.3816539,0.0 -111.9002673,33.3816202,0.0 -111.9005935,33.3816058,0.0</coordinates></LineString>",,,,,,,
West Westcourt Way,5620662,,,,41765845,310433396,,2,0.42037700000000006,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9743385,33.4033885,0.0 -111.9742784,33.4032595,0.0 -111.9742097,33.4030947,0.0 -111.9741668,33.4029084,0.0 -111.9741768,33.4027418,0.0 -111.9741916,33.402351,0.0 -111.9741926,33.4021632,0.0 -111.9741603,33.4020258,0.0 -111.9741067,33.4018909,0.0 -111.973978,33.4017333,0.0 -111.9738321,33.401633,0.0 -111.9736776,33.4015685,0.0 -111.9733514,33.4014968,0.0 -111.9729642,33.4015126,0.0 -111.9728423,33.4015393,0.0 -111.9724866,33.4016174,0.0 -111.9720575,33.4017893,0.0 -111.9718086,33.4018896,0.0 -111.9716848,33.4019324,0.0</coordinates></LineString>",,,,,,,
Tempe Diablo Sports,28267996,,,,41765845,310433396,,2,0.604429,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9743385,33.4033885,0.0 -111.9742183,33.403453,0.0 -111.9741239,33.4035175,0.0 -111.974023,33.403638,0.0 -111.9737827,33.4040679,0.0 -111.9735767,33.4042972,0.0 -111.9733944,33.4044489,0.0 -111.9729995,33.4047212,0.0 -111.9728107,33.4048144,0.0 -111.972639,33.404843,0.0 -111.9724437,33.4048202,0.0 -111.9722549,33.4047199,0.0 -111.9721519,33.4046125,0.0 -111.9720845,33.4044845,0.0 -111.9721004,33.4042614,0.0 -111.9721464,33.4040962,0.0 -111.9722182,33.4039387,0.0 -111.97227,33.4037788,0.0 -111.9722551,33.4036652,0.0 -111.9721994,33.4035441,0.0 -111.9721519,33.403466,0.0 -111.9721176,33.4032869,0.0 -111.9720918,33.4031149,0.0 -111.9720918,33.4029645,0.0 -111.9720918,33.4028355,0.0 -111.9720832,33.4027065,0.0 -111.9720736,33.4026053,0.0 -111.9720575,33.4024342,0.0 -111.9720185,33.4022571,0.0 -111.9718858,33.4020903,0.0 -111.9717543,33.401987,0.0 -111.9716848,33.4019324,0.0</coordinates></LineString>",,,,,,,
West Westcourt Way,5620662,,,,41765845,41765841,,2,0.374759,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9743385,33.4033885,0.0 -111.9743977,33.4033786,0.0 -111.974596,33.4033455,0.0 -111.9747247,33.4033598,0.0 -111.9750756,33.4034616,0.0 -111.9754361,33.4035619,0.0 -111.9758224,33.4035906,0.0 -111.9760124,33.4035687,0.0 -111.9762697,33.403539,0.0 -111.9765958,33.4035175,0.0 -111.9770937,33.4035676,0.0 -111.9773511,33.4035748,0.0 -111.978148,33.4035475,0.0 -111.978318,33.4035417,0.0</coordinates></LineString>",,,,,,,
South Clark Drive,5667809,,,,42404824,42404825,,2,0.038259,-1,-1,,,,,,,,,"<LineString><coordinates>-111.8996751,33.3793697,0.0 -111.8996665,33.3790257,0.0</coordinates></LineString>",,,,,,,
East Donner Drive,5690149,,,,42404824,41884742,,2,0.088461,-1,-1,,,,,,,,,"<LineString><coordinates>-111.8996751,33.3793697,0.0 -111.8987224,33.3793697,0.0</coordinates></LineString>",,,,,,,
South Clark Drive,5667809,,,,42404824,42203025,,2,0.04942200000000001,-1,-1,,,,,,,,,"<LineString><coordinates>-111.8996751,33.3793697,0.0 -111.8996674,33.3797697,0.0 -111.8996665,33.3798141,0.0</coordinates></LineString>",,,,,,,
South Clark Drive,5667809,,,,42404825,42404824,,2,0.038259,-1,-1,,,,,,,,,"<LineString><coordinates>-111.8996665,33.3790257,0.0 -111.8996751,33.3793697,0.0</coordinates></LineString>",,,,,,,
South Clark Drive,5667810,,,,42404828,42211701,,2,0.09245099999999999,-1,-1,,,,,,,,,"<LineString><coordinates>-111.8992605,33.3770977,0.0 -111.8992561,33.3766744,0.0 -111.8992519,33.3762663,0.0</coordinates></LineString>",,,,,,,
"['South Clark Drive', 'East Rice Drive']","[5667810, 5606083]",,,,42404828,41653471,,2,0.283731,-1,-1,,,,,,,,,"<LineString><coordinates>-111.8992605,33.3770977,0.0 -111.8992648,33.377513,0.0 -111.8992691,33.3779291,0.0 -111.8972091,33.3779291,0.0</coordinates></LineString>",,,,,,,
East Duke Drive,5668472,,,,42404828,41896233,,2,0.190794,-1,-1,,,,,,,,,"<LineString><coordinates>-111.8992605,33.3770977,0.0 -111.8979301,33.3771765,0.0 -111.8972091,33.3771765,0.0</coordinates></LineString>",,,,,,,
"['South Grandview Avenue', 'East Sunburst Lane', 'South Myrtle Avenue']","[5666919, 5646395, 5658807]",,,,42273757,42397808,,2,0.41464599999999996,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9355071,33.3467904,0.0 -111.9354728,33.34707,0.0 -111.9354813,33.3475361,0.0 -111.9354728,33.3477798,0.0 -111.9354127,33.348081,0.0 -111.9353526,33.3484036,0.0 -111.9353551,33.3485939,0.0 -111.9365041,33.3485939,0.0 -111.9365285,33.3483678,0.0 -111.9364598,33.3479663,0.0 -111.9364341,33.3476436,0.0</coordinates></LineString>",,,,,,,
East Louis Way,5684625,,,,42273757,42577652,,2,0.077415,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9355071,33.3467904,0.0 -111.9352067,33.3466685,0.0 -111.9347689,33.3464677,0.0</coordinates></LineString>",,,,,,,
East Louis Way,5684625,,,,42273757,42397811,,2,0.093952,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9355071,33.3467904,0.0 -111.9358847,33.3469051,0.0 -111.9364856,33.3469912,0.0</coordinates></LineString>",,,,,,,
East McNair Drive,5604601,,,,42716132,41641157,,2,0.054984000000000005,-1,-1,,,,,,,,,"<LineString><coordinates>-111.905317,33.351326,0.0 -111.9050146,33.3509009,0.0</coordinates></LineString>",,,,,,,
Anozira South Parkway,5695383,,,,42716132,41850139,,2,0.192528,3,-1,,,,,,,,,"<LineString><coordinates>-111.905317,33.351326,0.0 -111.9050918,33.3514601,0.0 -111.9048944,33.351625,0.0 -111.9046884,33.3518472,0.0 -111.9045511,33.3520623,0.0 -111.9044567,33.3522917,0.0 -111.9043966,33.352557,0.0 -111.9043795,33.3527864,0.0</coordinates></LineString>",,,,,,,
Anozira South Parkway,5695383,,,,42716132,42454631,,2,0.09778800000000001,3,-1,,,,,,,,,"<LineString><coordinates>-111.905317,33.351326,0.0 -111.9055553,33.3512307,0.0 -111.9057957,33.351159,0.0 -111.9060446,33.3511016,0.0 -111.9063192,33.3510873,0.0</coordinates></LineString>",,,,,,,
East Broadway Road,"[436943720, 436943747]",,,,5687725029,41883123,,1,0.16797299999999998,3,72.45,,,,,,,,,"<LineString><coordinates>-111.9195076,33.4074443,0.0 -111.9183745,33.4074446,0.0 -111.9178452,33.4074447,0.0 -111.917698,33.4074448,0.0</coordinates></LineString>",,,,,,,
East Concorda Drive,5685971,,,,42273767,41957806,,2,0.082872,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9382225,33.4021157,0.0 -111.9373298,33.4021229,0.0</coordinates></LineString>",,,,,,,
East Concorda Drive,5685971,,,,42273767,42397848,,2,0.081262,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9382225,33.4021157,0.0 -111.9390979,33.4021157,0.0</coordinates></LineString>",,,,,,,
South Myrtle Avenue,5658810,,,,42273767,42273769,,2,0.0745,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9382225,33.4021157,0.0 -111.9382139,33.4016285,0.0 -111.938171,33.4014493,0.0</coordinates></LineString>",,,,,,,
South Myrtle Avenue,5658810,,,,42273769,42273767,,2,0.0745,-1,-1,,,,,,,,,"<LineString><coordinates>-111.938171,33.4014493,0.0 -111.9382139,33.4016285,0.0 -111.9382225,33.4021157,0.0</coordinates></LineString>",,,,,,,
East Yvonne Lane,5667813,,,,42404845,41941917,,2,0.108211,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9311251,33.3223142,0.0 -111.9318289,33.3222425,0.0 -111.9322838,33.322221,0.0</coordinates></LineString>",,,,,,,
East Calle de Arcos,5685167,,,,42585072,42585023,,2,0.046717,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9040341,33.3341459,0.0 -111.9040112,33.3337262,0.0</coordinates></LineString>",,,,,,,
East Balboa Drive,5616777,,,,338955251,41730223,,2,0.08733,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9005276,33.3994655,0.0 -111.9014682,33.3994789,0.0</coordinates></LineString>",,,,,,,
South Country Club Way,5646204,,,,338955251,41847696,,2,0.056570999999999996,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9005276,33.3994655,0.0 -111.900519,33.3989568,0.0</coordinates></LineString>",,,,,,,
South Country Club Way,5646204,,,,338955251,41730226,,2,0.012754,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9005276,33.3994655,0.0 -111.9005276,33.3995802,0.0</coordinates></LineString>",,,,,,,
"['East Caroline Lane', 'South College Avenue', 'East Jeanine Drive', 'South Myrtle Avenue']","[5665361, 5660940, 5658813, 5635420]",,,,42273786,41588335,,2,0.503715,2,40.25,,,,,,,,,"<LineString><coordinates>-111.9352746,33.3284487,0.0 -111.9352145,33.3280973,0.0 -111.9351887,33.3277531,0.0 -111.9340987,33.3277459,0.0 -111.9332747,33.3277459,0.0 -111.9331116,33.3277674,0.0 -111.9331116,33.3281045,0.0 -111.9331116,33.3282623,0.0 -111.9331116,33.3285204,0.0 -111.9331202,33.3286567,0.0 -111.9331545,33.3287714,0.0 -111.9332318,33.3288718,0.0 -111.9334378,33.3289722,0.0 -111.9337639,33.3291013,0.0 -111.9342961,33.3292376,0.0</coordinates></LineString>",,,,,,,
"['East Caroline Lane', 'South Myrtle Avenue']","[5635420, 5658813]",,,,42273786,41588335,,2,0.185993,2,40.25,,,,,,,,,"<LineString><coordinates>-111.9352746,33.3284487,0.0 -111.9353175,33.328793,0.0 -111.9353861,33.3292017,0.0 -111.9348626,33.3292519,0.0 -111.9342961,33.3292376,0.0</coordinates></LineString>",,,,,,,
East Myrna Lane,5669940,,,,42273786,42430595,,2,0.102345,2,40.25,,,,,,,,,"<LineString><coordinates>-111.9352746,33.3284487,0.0 -111.9349141,33.3284774,0.0 -111.9341759,33.3285133,0.0</coordinates></LineString>",,,,,,,
East Myrna Lane,5669940,,,,42273786,42430569,,2,0.237697,2,40.25,,,,,,,,,"<LineString><coordinates>-111.9352746,33.3284487,0.0 -111.9355578,33.3284344,0.0 -111.9357466,33.3284631,0.0 -111.9360642,33.3285491,0.0 -111.9362874,33.3286495,0.0 -111.9365964,33.3287428,0.0 -111.9368281,33.3287714,0.0 -111.9370341,33.3287643,0.0 -111.9372916,33.3287499,0.0 -111.9375662,33.3287571,0.0 -111.9377551,33.328793,0.0</coordinates></LineString>",,,,,,,
West Fountainhead Parkway,5625136,,,,316738590,41653486,,2,0.15756799999999999,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9622805,33.4037146,0.0 -111.9629393,33.4037054,0.0 -111.9631598,33.4037023,0.0 -111.9639777,33.4036909,0.0</coordinates></LineString>",,,,,,,
West Fountainhead Parkway,5625136,,,,316738590,41805644,,2,0.138844,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9622805,33.4037146,0.0 -111.9609177,33.4036864,0.0 -111.9607852,33.4036861,0.0</coordinates></LineString>",,,,,,,
West Fiesta Drive,5667495,,,,316738590,41884189,,2,0.310135,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9622805,33.4037146,0.0 -111.9622032,33.404295,0.0 -111.9621345,33.4045028,0.0 -111.9619457,33.4047679,0.0 -111.9618599,33.4050258,0.0 -111.9618599,33.4055489,0.0 -111.9607934,33.405561,0.0</coordinates></LineString>",,,,,,,
South Shafer Drive,5645144,,,,42011694,42011697,,2,0.08845900000000001,2,40.25,,,,,,,,,"<LineString><coordinates>-111.9593802,33.3253463,0.0 -111.9596744,33.3245897,0.0</coordinates></LineString>",,,,,,,
"['South Shafer Drive', 'West Amanda Lane', 'South Darrow Drive']","[5645144, 5614657, 5628275]",,,,42011694,41832826,,2,0.5489120000000001,2,40.25,,,,,,,,,"<LineString><coordinates>-111.9593802,33.3253463,0.0 -111.9591165,33.3259748,0.0 -111.959079,33.3262123,0.0 -111.9590884,33.326795,0.0 -111.960599,33.3268022,0.0 -111.9612771,33.3267233,0.0 -111.9622641,33.3267018,0.0 -111.9622727,33.3259129,0.0</coordinates></LineString>",,,,,,,
West Lisa Lane,5656471,,,,42011694,42236511,,2,0.097488,2,40.25,,,,,,,,,"<LineString><coordinates>-111.9593802,33.3253463,0.0 -111.9599233,33.3255448,0.0 -111.9603415,33.3256977,0.0</coordinates></LineString>",,,,,,,
South Shafer Drive,5645144,,,,42011697,42011694,,2,0.08845900000000001,2,40.25,,,,,,,,,"<LineString><coordinates>-111.9596744,33.3245897,0.0 -111.9593802,33.3253463,0.0</coordinates></LineString>",,,,,,,
West Courtney Lane,5684532,,,,42011697,316067093,,2,0.06094,2,40.25,,,,,,,,,"<LineString><coordinates>-111.9596744,33.3245897,0.0 -111.9593633,33.3245135,0.0 -111.9590358,33.3244695,0.0</coordinates></LineString>",,,,,,,
West Courtney Lane,5684532,,,,42011697,41882753,,2,0.11681,2,40.25,,,,,,,,,"<LineString><coordinates>-111.9596744,33.3245897,0.0 -111.9600327,33.3247175,0.0 -111.9608307,33.3250021,0.0</coordinates></LineString>",,,,,,,
East Bishop Circle,5658820,,,,42273849,41771133,,2,0.07897,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9119656,33.4019848,0.0 -111.9119934,33.4020491,0.0 -111.9120115,33.4021096,0.0 -111.9120256,33.402179,0.0 -111.9120312,33.4022468,0.0 -111.9120335,33.4023113,0.0 -111.9120325,33.4026879,0.0</coordinates></LineString>",,,,,,,
East Playa Del Norte Drive,28752554,,,,2916289595,255820912,,1,0.045730999999999994,1,-1,,,,,,,,,"<LineString><coordinates>-111.9250322,33.4339653,0.0 -111.9249803,33.4339508,0.0 -111.9249256,33.4339518,0.0 -111.9248744,33.4339682,0.0 -111.924833,33.4339981,0.0 -111.9248062,33.4340379,0.0 -111.9247971,33.434083,0.0 -111.9248068,33.434128,0.0 -111.9248343,33.4341675,0.0 -111.9248761,33.434197,0.0</coordinates></LineString>",,,,,,,
South Shafer Drive,5645148,,,,42011711,41520777,,2,0.09006,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9576118,33.3919804,0.0 -111.9576202,33.3915846,0.0 -111.957629,33.3911706,0.0</coordinates></LineString>",,,,,,,
West Malibu Drive,5666753,,,,42011711,42396918,,2,0.077315,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9576118,33.3919804,0.0 -111.9580324,33.3919732,0.0 -111.9584444,33.3919661,0.0</coordinates></LineString>",,,,,,,
"['South Shafer Drive', 'West Malibu Drive']","[5666753, 5645149]",,,,42011711,41552996,,2,0.163346,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9576118,33.3919804,0.0 -111.9568823,33.3919804,0.0 -111.9568786,33.3923528,0.0 -111.9568737,33.3928403,0.0</coordinates></LineString>",,,,,,,
East Bishop Circle,5658821,,,,42273859,41855591,,2,0.080206,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9230955,33.4011607,0.0 -111.9235144,33.4011624,0.0 -111.9239595,33.4011642,0.0</coordinates></LineString>",,,,,,,
East Bishop Circle,413980250,,,,42273859,42273859,,2,0.041193,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9230955,33.4011607,0.0 -111.9230896,33.4011833,0.0 -111.9230737,33.4012023,0.0 -111.9230504,33.4012148,0.0 -111.9230231,33.4012189,0.0 -111.922996,33.4012139,0.0 -111.9229732,33.4012007,0.0 -111.9229583,33.4011812,0.0 -111.9229534,33.4011584,0.0 -111.9229593,33.4011358,0.0 -111.9229752,33.4011168,0.0 -111.9229985,33.4011043,0.0 -111.9230258,33.4011002,0.0 -111.9230529,33.4011052,0.0 -111.9230757,33.4011184,0.0 -111.9230907,33.4011379,0.0 -111.9230955,33.4011607,0.0</coordinates></LineString>",,,,,,,
East Bishop Circle,413980250,,,,42273859,42273859,,2,0.041193,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9230955,33.4011607,0.0 -111.9230907,33.4011379,0.0 -111.9230757,33.4011184,0.0 -111.9230529,33.4011052,0.0 -111.9230258,33.4011002,0.0 -111.9229985,33.4011043,0.0 -111.9229752,33.4011168,0.0 -111.9229593,33.4011358,0.0 -111.9229534,33.4011584,0.0 -111.9229583,33.4011812,0.0 -111.9229732,33.4012007,0.0 -111.922996,33.4012139,0.0 -111.9230231,33.4012189,0.0 -111.9230504,33.4012148,0.0 -111.9230737,33.4012023,0.0 -111.9230896,33.4011833,0.0 -111.9230955,33.4011607,0.0</coordinates></LineString>",,,,,,,
West Manhatton Drive,5693074,,,,42011726,42574249,,2,0.101199,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9576977,33.3888344,0.0 -111.9587877,33.3888344,0.0</coordinates></LineString>",,,,,,,
West Manhatton Drive,5693074,,,,42011726,42438996,,2,0.062158,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9576977,33.3888344,0.0 -111.9570282,33.3888344,0.0</coordinates></LineString>",,,,,,,
South Shafer Drive,5645151,,,,42011726,41691949,,2,0.087669,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9576977,33.3888344,0.0 -111.957689,33.3892276,0.0 -111.9576805,33.3896227,0.0</coordinates></LineString>",,,,,,,
nan,417070135,,,,42011732,4176960371,,2,0.008811,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9568331,33.4098795,0.0 -111.9568913,33.4099421,0.0</coordinates></LineString>",,,,,,,
"['West 19th Street', 'South Shafer Drive']","[5645152, 5663682]",,,,42011732,3884382386,,2,0.14295499999999997,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9568331,33.4098795,0.0 -111.9568739,33.4098319,0.0 -111.956902,33.4097714,0.0 -111.9569195,33.4097126,0.0 -111.9569255,33.40965,0.0 -111.9569195,33.4088579,0.0 -111.9569148,33.408812,0.0 -111.9569041,33.4087665,0.0 -111.9568793,33.4087174,0.0 -111.9568464,33.4086732,0.0 -111.9568087,33.4086357,0.0</coordinates></LineString>",,,,,,,
West 17th Place,5668142,,,,42011732,42408294,,2,0.097399,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9568331,33.4098795,0.0 -111.9567807,33.4099153,0.0 -111.956725,33.4099421,0.0 -111.9566553,33.4099629,0.0 -111.9565809,33.4099735,0.0 -111.9565145,33.4099746,0.0 -111.9558131,33.4099707,0.0</coordinates></LineString>",,,,,,,
East Southern Avenue,"[436910145, 436910142]",,,,41552984,5671212157,,2,0.132476,6,-1,,,,,,,,,"<LineString><coordinates>-111.9395931,33.3928547,0.0 -111.9394209,33.3928559,0.0 -111.9388132,33.3928601,0.0 -111.9387537,33.3928605,0.0 -111.9383668,33.3928632,0.0 -111.9382848,33.3928638,0.0 -111.9381662,33.3928646,0.0</coordinates></LineString>",,,,,,,
South Mill Avenue,"[562922908, 562354284, 436910165]",,,,41552984,41632197,,2,0.294679,7,64.4,,,,,,,,,"<LineString><coordinates>-111.9395931,33.3928547,0.0 -111.9395962,33.3929877,0.0 -111.9396032,33.393317,0.0 -111.9396038,33.3933479,0.0 -111.939606,33.3934501,0.0 -111.9396109,33.3936835,0.0 -111.9396115,33.3937068,0.0 -111.9396255,33.3943559,0.0 -111.9396306,33.3946052,0.0 -111.9396313,33.3946375,0.0 -111.9396378,33.3949539,0.0 -111.9396398,33.3950485,0.0 -111.9396417,33.3951375,0.0 -111.9396495,33.3955044,0.0</coordinates></LineString>",,,,,,,
South Mill Avenue,"[436910162, 436910195, 436910173]",,,,41552984,41660257,,2,0.24151899999999998,7,-1,,,,,,,,,"<LineString><coordinates>-111.9395931,33.3928547,0.0 -111.9395897,33.3927119,0.0 -111.9395793,33.39221,0.0 -111.9395777,33.3921355,0.0 -111.9395745,33.391981,0.0 -111.9395695,33.3917393,0.0 -111.9395593,33.3912467,0.0 -111.9395565,33.3911127,0.0 -111.9395535,33.3909718,0.0 -111.9395475,33.390683,0.0</coordinates></LineString>",,,,,,,
West Southern Avenue,"[436910227, 436910220, 436910215]",,,,41552984,41552989,,2,0.375769,7,-1,,,,,,,,,"<LineString><coordinates>-111.9395931,33.3928547,0.0 -111.9397546,33.3928542,0.0 -111.9401368,33.392853,0.0 -111.9403702,33.3928523,0.0 -111.9409724,33.3928504,0.0 -111.9418901,33.3928476,0.0 -111.942578,33.3928455,0.0 -111.9429156,33.3928445,0.0 -111.9429331,33.3928444,0.0 -111.9432807,33.3928434,0.0 -111.9435019,33.3928427,0.0 -111.9436406,33.3928423,0.0</coordinates></LineString>",,,,,,,
South Geneva Drive,380822340,,,,339037274,3841311092,,2,0.028629,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9328769,33.3949816,0.0 -111.9330519,33.3947696,0.0</coordinates></LineString>",,,,,,,
East Geneva Drive,395473564,,,,339037274,41632176,,2,0.128463,2,-1,,,,,,,,,"<LineString><coordinates>-111.9328769,33.3949816,0.0 -111.9325662,33.3948354,0.0 -111.9322744,33.3947351,0.0 -111.9319568,33.3946777,0.0 -111.9315706,33.3946634,0.0</coordinates></LineString>",,,,,,,
