highway,osmid,ref,x,y,geometry
,1410728946,,116.3044915,39.8976973,POINT (116.3044915 39.8976973)
,754516980,,116.3202002,39.9106404,POINT (116.3202002 39.9106404)
,286278651,,116.3124829,40.0486836,POINT (116.3124829 40.0486836)
,754516997,,116.3172889,39.8968776,POINT (116.3172889 39.8968776)
,2509341711,,116.2747314,39.9723741,POINT (116.2747314 39.9723741)
,639599633,,116.0983956,40.1010267,POINT (116.0983956 40.1010267)
,639599634,,116.0996139,40.0982458,POINT (116.0996139 40.0982458)
,2509341724,,116.2687508,39.9775458,POINT (116.2687508 39.9775458)
,5258150944,,116.2934105,39.9117106,POINT (116.2934105 39.9117106)
,2074543138,,116.2467747,39.9159788,POINT (116.2467747 39.9159788)
,5258150951,,116.2931153,39.9140973,POINT (116.2931153 39.9140973)
,5258150952,,116.2955594,39.9145547,POINT (116.2955594 39.9145547)
,5258150954,,116.2952826,39.9136653,POINT (116.2952826 39.9136653)
,5258150955,,116.2953523,39.91311,POINT (116.2953523 39.91311)
,5258150956,,116.2953308,39.9127806,POINT (116.2953308 39.9127806)
,2509341741,,116.2683614,39.9781814,POINT (116.2683614 39.9781814)
,2509341742,,116.2682061,39.9781882,POINT (116.2682061 39.9781882)
,5258150957,,116.2953398,39.9129078,POINT (116.2953398 39.9129078)
,5258150959,,116.2953335,39.9132795,POINT (116.2953335 39.9132795)
,5258150960,,116.294612,39.9132127,POINT (116.294612 39.9132127)
,5258150961,,116.294612,39.9135706,POINT (116.294612 39.9135706)
,5258150962,,116.2951845,39.9140106,POINT (116.2951845 39.9140106)
,5258150964,,116.2951472,39.9141423,POINT (116.2951472 39.9141423)
,5258150958,,116.294612,39.9129041,POINT (116.294612 39.9129041)
,5258150966,,116.2952545,39.9137642,POINT (116.2952545 39.9137642)
,5258150967,,116.2957224,39.9138463,POINT (116.2957224 39.9138463)
,5258150968,,116.2953243,39.9133492,POINT (116.2953243 39.9133492)
,5258150969,,116.296046,39.9133731,POINT (116.296046 39.9133731)
,5258150963,,116.294494,39.9139039,POINT (116.294494 39.9139039)
,5258150965,,116.2955508,39.9142207,POINT (116.2955508 39.9142207)
,2509341756,,116.2642021,39.9807146,POINT (116.2642021 39.9807146)
,5258150972,,116.2949948,39.9144491,POINT (116.2949948 39.9144491)
,5258150973,,116.2958086,39.9131286,POINT (116.2958086 39.9131286)
,3300066365,,116.2094654,39.9739952,POINT (116.2094654 39.9739952)
,3300066366,,116.209598,39.9740358,POINT (116.209598 39.9740358)
traffic_signals,320898113,,116.2683438,39.90629,POINT (116.2683438 39.90629)
,5258150978,,116.2891932,39.9142491,POINT (116.2891932 39.9142491)
,3300066369,,116.2121574,39.9742338,POINT (116.2121574 39.9742338)
,5258150980,,116.2929344,39.9141605,POINT (116.2929344 39.9141605)
,3300066370,,116.2095942,39.9751842,POINT (116.2095942 39.9751842)
,3300066372,,116.2114411,39.9742376,POINT (116.2114411 39.9742376)
,5258150983,,116.2927614,39.9159874,POINT (116.2927614 39.9159874)
,5258150984,,116.2945066,39.9151805,POINT (116.2945066 39.9151805)
,5258150985,,116.2927942,39.9148588,POINT (116.2927942 39.9148588)
,5258150986,,116.2914275,39.9166012,POINT (116.2914275 39.9166012)
,3300066377,,116.2102706,39.9751491,POINT (116.2102706 39.9751491)
,3300066375,,116.2106422,39.9751299,POINT (116.2106422 39.9751299)
,3300066378,,116.2102817,39.9741033,POINT (116.2102817 39.9741033)
,3300066382,,116.2115347,39.9742429,POINT (116.2115347 39.9742429)
,3300066383,,116.2120786,39.9742364,POINT (116.2120786 39.9742364)
,5258150992,,116.2900767,39.9142467,POINT (116.2900767 39.9142467)
,5258150993,,116.2924352,39.9161375,POINT (116.2924352 39.9161375)
,3300066385,,116.2100692,39.9728658,POINT (116.2100692 39.9728658)
,3300066387,,116.2094919,39.9728633,POINT (116.2094919 39.9728633)
,5258150996,,116.2917159,39.9150148,POINT (116.2917159 39.9150148)
,3300066386,,116.2100659,39.9735322,POINT (116.2100659 39.9735322)
,5258150998,,116.2916234,39.9142426,POINT (116.2916234 39.9142426)
,5258150999,,116.2892317,39.9077304,POINT (116.2892317 39.9077304)
,5258151000,,116.2961115,39.9076976,POINT (116.2961115 39.9076976)
,5258151001,,116.292203,39.9116982,POINT (116.292203 39.9116982)
,5258151002,,116.2922526,39.9104676,POINT (116.2922526 39.9104676)
,5258151003,,116.2891943,39.9104621,POINT (116.2891943 39.9104621)
,5258151004,,116.2961047,39.9088821,POINT (116.2961047 39.9088821)
traffic_signals,320898141,,116.2888785,39.9062831,POINT (116.2888785 39.9062831)
,3300066389,,116.2111214,39.9728893,POINT (116.2111214 39.9728893)
,5258151008,,116.2925428,39.9094522,POINT (116.2925428 39.9094522)
,754517089,,116.3186873,39.9037244,POINT (116.3186873 39.9037244)
,5258151010,,116.292571,39.9077145,POINT (116.292571 39.9077145)
,754517102,,116.3141237,39.921012,POINT (116.3141237 39.921012)
,5172610160,,116.1989462,39.9957814,POINT (116.1989462 39.9957814)
,754517108,,116.3254572,39.9254491,POINT (116.3254572 39.9254491)
,2509341815,,116.2544244,39.9865163,POINT (116.2544244 39.9865163)
,1716349806,,116.2416213,40.0447044,POINT (116.2416213 40.0447044)
traffic_signals,1716385627,,116.1907115,40.0389058,POINT (116.1907115 40.0389058)
,2264122507,,116.3276967,39.9717908,POINT (116.3276967 39.9717908)
,2264122508,,116.3270344,39.9717956,POINT (116.3270344 39.9717956)
,2264122510,,116.3276937,39.9718482,POINT (116.3276937 39.9718482)
,2264122511,,116.327519,39.9724631,POINT (116.327519 39.9724631)
,754517147,,116.3243861,39.9096129,POINT (116.3243861 39.9096129)
,1960559777,,116.0919335,40.0846792,POINT (116.0919335 40.0846792)
,3444507821,,116.296387,39.943484,POINT (116.296387 39.943484)
,529351857,,116.2927849,39.9464555,POINT (116.2927849 39.9464555)
,754517175,,116.3259949,39.897979,POINT (116.3259949 39.897979)
,529351864,,116.2942698,39.9474886,POINT (116.2942698 39.9474886)
,5928928447,,116.3017549,39.9891348,POINT (116.3017549 39.9891348)
,5928928448,,116.302511,39.9891393,POINT (116.302511 39.9891393)
,754517188,,116.3261949,39.897254,POINT (116.3261949 39.897254)
,340411596,,116.3546694,39.9661197,POINT (116.3546694 39.9661197)
,5928928464,,116.3142461,39.9943906,POINT (116.3142461 39.9943906)
,754517218,,116.3153825,39.8968632,POINT (116.3153825 39.8968632)
traffic_signals,1716349825,,116.2154195,40.0454739,POINT (116.2154195 40.0454739)
traffic_signals,1716349827,,116.2155592,40.0454891,POINT (116.2155592 40.0454891)
,1754973426,,116.3269114,39.990254,POINT (116.3269114 39.990254)
,1788527866,,116.3039015,39.9199576,POINT (116.3039015 39.9199576)
,1788527867,,116.3044015,39.9199648,POINT (116.3044015 39.9199648)
,1754973438,,116.3270321,39.9902546,POINT (116.3270321 39.9902546)
,286278918,,116.3085982,40.0507033,POINT (116.3085982 40.0507033)
traffic_signals,1754973447,,116.3269873,39.9912861,POINT (116.3269873 39.9912861)
traffic_signals,298583324,,116.2974825,40.0408057,POINT (116.2974825 40.0408057)
,1960559900,,116.0922232,40.0847202,POINT (116.0922232 40.0847202)
,1960559906,,116.0923338,40.084586,POINT (116.0923338 40.084586)
,325682471,,116.2971692,39.9227339,POINT (116.2971692 39.9227339)
,754517296,,116.3220216,39.9096584,POINT (116.3220216 39.9096584)
,3711239472,,116.3390868,40.0320195,POINT (116.3390868 40.0320195)
traffic_signals,298583348,,116.2973336,40.0407485,POINT (116.2973336 40.0407485)
motorway_junction,340411703,,116.3486204,39.963497,POINT (116.3486204 39.963497)
,387155259,,116.2773209,39.9116029,POINT (116.2773209 39.9116029)
,286278972,,116.3103786,40.0514171,POINT (116.3103786 40.0514171)
,340411709,,116.3641188,39.9639986,POINT (116.3641188 39.9639986)
motorway_junction,387155267,35B,116.3043485,39.9073152,POINT (116.3043485 39.9073152)
traffic_signals,298583364,,116.2922433,40.0326754,POINT (116.2922433 40.0326754)
,1989838152,,116.3304205,39.975154,POINT (116.3304205 39.975154)
,1989838153,,116.3290662,39.9751728,POINT (116.3290662 39.9751728)
,1989838154,,116.3304252,39.9752203,POINT (116.3304252 39.9752203)
,1989838155,,116.3290609,39.9752453,POINT (116.3290609 39.9752453)
,387155276,,116.3060936,39.9062382,POINT (116.3060936 39.9062382)
,387155277,,116.3060901,39.906119,POINT (116.3060901 39.906119)
,1989838157,,116.3304346,39.9753534,POINT (116.3304346 39.9753534)
,3698165071,,116.3514088,39.9936342,POINT (116.3514088 39.9936342)
,3698165072,,116.3490988,39.9935755,POINT (116.3490988 39.9935755)
,387155281,,116.3065425,39.9053801,POINT (116.3065425 39.9053801)
,1989838161,,116.3275735,39.9768397,POINT (116.3275735 39.9768397)
,1989838162,,116.3289835,39.9768836,POINT (116.3289835 39.9768836)
,1989838163,,116.3291359,39.9768887,POINT (116.3291359 39.9768887)
,1989838164,,116.3300757,39.9769195,POINT (116.3300757 39.9769195)
,1989838165,,116.331722,39.9769778,POINT (116.331722 39.9769778)
,3698165078,,116.3481437,39.9935536,POINT (116.3481437 39.9935536)
,3698165076,,116.3480903,39.9941468,POINT (116.3480903 39.9941468)
,3698165077,,116.3474579,39.9941184,POINT (116.3474579 39.9941184)
,1989838170,,116.3282074,39.9805452,POINT (116.3282074 39.9805452)
traffic_signals,298583380,,116.2951565,40.0237502,POINT (116.2951565 40.0237502)
,1989838173,,116.3280192,39.9822849,POINT (116.3280192 39.9822849)
,286279005,,116.3089377,40.0500819,POINT (116.3089377 40.0500819)
,3698165093,,116.3491559,39.9921624,POINT (116.3491559 39.9921624)
traffic_signals,298583403,,116.2951319,40.0238377,POINT (116.2951319 40.0238377)
,5094655344,,116.0951433,40.087079,POINT (116.0951433 40.087079)
,607864177,,116.3120465,40.0570164,POINT (116.3120465 40.0570164)
,528876917,,116.372836,39.9807276,POINT (116.372836 39.9807276)
,298583414,,116.300011,40.0266066,POINT (116.300011 40.0266066)
,607864185,,116.3128549,40.0556814,POINT (116.3128549 40.0556814)
,607864187,,116.3136044,40.0548974,POINT (116.3136044 40.0548974)
,2087126396,,116.2664911,39.9133398,POINT (116.2664911 39.9133398)
,2087126397,,116.2673532,39.9133565,POINT (116.2673532 39.9133565)
,528876924,,116.372798,39.9808408,POINT (116.372798 39.9808408)
,2087126399,,116.2680596,39.9133749,POINT (116.2680596 39.9133749)
,607864189,,116.3136639,40.0548345,POINT (116.3136639 40.0548345)
traffic_signals,235062658,,116.3636753,39.9752752,POINT (116.3636753 39.9752752)
,754517382,,116.3078088,39.9200013,POINT (116.3078088 39.9200013)
,320898440,,116.2682636,39.9135352,POINT (116.2682636 39.9135352)
,320898441,,116.2679932,39.912811,POINT (116.2679932 39.912811)
,4895458699,,116.3453338,39.9750293,POINT (116.3453338 39.9750293)
,5094655373,,116.0919624,40.0911904,POINT (116.0919624 40.0911904)
,4895458703,,116.3466577,39.9737889,POINT (116.3466577 39.9737889)
,387155347,,116.3023428,39.90624,POINT (116.3023428 39.90624)
,2087126419,,116.2675989,39.9164477,POINT (116.2675989 39.9164477)
,298583444,,116.299645,40.0243871,POINT (116.299645 40.0243871)
,387155351,,116.3019351,39.9069513,POINT (116.3019351 39.9069513)
,5094655383,,116.0920833,40.0912245,POINT (116.0920833 40.0912245)
motorway_junction,387155354,35B,116.3041543,39.9073225,POINT (116.3041543 39.9073225)
,286279068,,116.309642,40.0511019,POINT (116.309642 40.0511019)
,387155357,,116.3011084,39.9062601,POINT (116.3011084 39.9062601)
,387155358,,116.3011223,39.9061266,POINT (116.3011223 39.9061266)
,387155360,,116.3017471,39.9054844,POINT (116.3017471 39.9054844)
motorway_junction,387155364,35A,116.3041626,39.9050633,POINT (116.3041626 39.9050633)
,5094655399,,116.0950872,40.0893529,POINT (116.0950872 40.0893529)
,5094655400,,116.0953604,40.0897267,POINT (116.0953604 40.0897267)
,5094655403,,116.0975627,40.0894778,POINT (116.0975627 40.0894778)
,5094655404,,116.0959676,40.0890272,POINT (116.0959676 40.0890272)
,387155377,,116.3022817,39.9061191,POINT (116.3022817 39.9061191)
motorway_junction,387155378,35A,116.3043361,39.9050512,POINT (116.3043361 39.9050512)
,5094655415,,116.097053,40.0895222,POINT (116.097053 40.0895222)
,387155384,,116.3073502,39.9061161,POINT (116.3073502 39.9061161)
,5094655416,,116.0984908,40.0894756,POINT (116.0984908 40.0894756)
,5094655417,,116.0986389,40.0895029,POINT (116.0986389 40.0895029)
,5094655418,,116.0971652,40.0896966,POINT (116.0971652 40.0896966)
,5094655419,,116.0988306,40.0878041,POINT (116.0988306 40.0878041)
,5094655420,,116.097886,40.0894638,POINT (116.097886 40.0894638)
,2346845633,,116.2171238,39.991409,POINT (116.2171238 39.991409)
,4806067651,,116.3307686,40.0259157,POINT (116.3307686 40.0259157)
,1554253256,,116.3234383,39.9370143,POINT (116.3234383 39.9370143)
,4806067659,,116.330807,40.0266202,POINT (116.330807 40.0266202)
,2346845644,,116.2360489,39.9919045,POINT (116.2360489 39.9919045)
,4806067660,,116.3308522,40.0280694,POINT (116.3308522 40.0280694)
,4806067661,,116.3310397,40.0194655,POINT (116.3310397 40.0194655)
,4806067667,,116.3311232,40.0135845,POINT (116.3311232 40.0135845)
,1877984725,,116.3177089,39.9846313,POINT (116.3177089 39.9846313)
,4806067674,,116.3309248,40.0194767,POINT (116.3309248 40.0194767)
,4806067682,,116.3305867,40.023616,POINT (116.3305867 40.023616)
,5094671843,,116.0987046,40.0877716,POINT (116.0987046 40.0877716)
,5094671844,,116.0988046,40.0874581,POINT (116.0988046 40.0874581)
,639600101,,116.0976341,40.0980385,POINT (116.0976341 40.0980385)
traffic_signals,235062755,,116.3595023,39.9752196,POINT (116.3595023 39.9752196)
,5094671847,,116.102919,40.0865442,POINT (116.102919 40.0865442)
,5094671848,,116.1029961,40.087406,POINT (116.1029961 40.087406)
,5094671849,,116.1030238,40.0878706,POINT (116.1030238 40.0878706)
,5094671850,,116.1030184,40.0875416,POINT (116.1030184 40.0875416)
traffic_signals,1362305680,,116.3154851,39.965508,POINT (116.3154851 39.965508)
,1877984741,,116.3156889,39.9864256,POINT (116.3156889 39.9864256)
,1877984743,,116.3174965,39.9864876,POINT (116.3174965 39.9864876)
,1877984745,,116.3210199,39.9866182,POINT (116.3210199 39.9866182)
,2696594921,,116.1321995,40.0982994,POINT (116.1321995 40.0982994)
,2696594923,,116.1289181,40.0985187,POINT (116.1289181 40.0985187)
,2696594922,,116.1321668,40.1045721,POINT (116.1321668 40.1045721)
,1877984749,,116.3269406,39.9868621,POINT (116.3269406 39.9868621)
,2696594925,,116.1321845,40.1004337,POINT (116.1321845 40.1004337)
,5094671860,,116.1000929,40.0871246,POINT (116.1000929 40.0871246)
,5094671861,,116.1005962,40.0872041,POINT (116.1005962 40.0872041)
,2696594927,,116.1289394,40.1056629,POINT (116.1289394 40.1056629)
,5094671863,,116.1013841,40.0870702,POINT (116.1013841 40.0870702)
,2696594930,,116.1357182,40.1002685,POINT (116.1357182 40.1002685)
traffic_signals,1877984755,,116.3459207,40.0138853,POINT (116.3459207 40.0138853)
,2696594932,,116.1289283,40.0983829,POINT (116.1289283 40.0983829)
,2696594931,,116.1321735,40.0981707,POINT (116.1321735 40.0981707)
,5094671868,,116.1029495,40.0868854,POINT (116.1029495 40.0868854)
,5094671869,,116.1000848,40.0865744,POINT (116.1000848 40.0865744)
,5094671870,,116.1000521,40.0859175,POINT (116.1000521 40.0859175)
,5094671871,,116.0977456,40.0869916,POINT (116.0977456 40.0869916)
,5094671872,,116.0977551,40.0865991,POINT (116.0977551 40.0865991)
,5094671873,,116.0977427,40.086043,POINT (116.0977427 40.086043)
,5017699842,,116.3042966,39.9698403,POINT (116.3042966 39.9698403)
,5929059840,,116.3154554,39.9910076,POINT (116.3154554 39.9910076)
,5929059843,,116.3173699,39.9880256,POINT (116.3173699 39.9880256)
,1877984773,,116.3415712,40.0199343,POINT (116.3415712 40.0199343)
,298583558,,116.2999727,40.0264027,POINT (116.2999727 40.0264027)
,5094671879,,116.1069713,40.0862626,POINT (116.1069713 40.0862626)
,5094671880,,116.1076981,40.0862799,POINT (116.1076981 40.0862799)
,5094671878,,116.10385,40.086237,POINT (116.10385 40.086237)
,5094671881,,116.1038105,40.0856529,POINT (116.1038105 40.0856529)
,5094671883,,116.1039479,40.086812,POINT (116.1039479 40.086812)
,5929059852,,116.3158189,39.9854145,POINT (116.3158189 39.9854145)
,5929059853,,116.3176153,39.9854491,POINT (116.3176153 39.9854491)
,656033294,,116.3503612,39.9439618,POINT (116.3503612 39.9439618)
,656033295,,116.3529084,39.9434631,POINT (116.3529084 39.9434631)
,5094671890,,116.1070664,40.0854766,POINT (116.1070664 40.0854766)
,5094671891,,116.1041997,40.087146,POINT (116.1041997 40.087146)
,5094671893,,116.1051838,40.0876167,POINT (116.1051838 40.0876167)
,5094671894,,116.1057036,40.0873079,POINT (116.1057036 40.0873079)
,5094671895,,116.105577,40.0877205,POINT (116.105577 40.0877205)
,5094671896,,116.1053755,40.0875028,POINT (116.1053755 40.0875028)
,656033303,,116.3502368,39.9444511,POINT (116.3502368 39.9444511)
,1805993496,,116.2390239,39.9328093,POINT (116.2390239 39.9328093)
,1877984792,,116.3409405,40.0299624,POINT (116.3409405 40.0299624)
,1877984793,,116.3413686,40.0301624,POINT (116.3413686 40.0301624)
traffic_signals,1877984791,,116.3410044,40.0298814,POINT (116.3410044 40.0298814)
,5094671902,,116.0970021,40.0911165,POINT (116.0970021 40.0911165)
,5094671903,,116.099405,40.0904182,POINT (116.099405 40.0904182)
traffic_signals,528926236,,116.3172775,39.9555302,POINT (116.3172775 39.9555302)
,286279197,,116.3091642,40.0471574,POINT (116.3091642 40.0471574)
traffic_signals,240420386,,116.3275109,39.9751915,POINT (116.3275109 39.9751915)
,5929059872,,116.3191202,39.9881254,POINT (116.3191202 39.9881254)
,5094671908,,116.0944082,40.0913387,POINT (116.0944082 40.0913387)
,5929059873,,116.3188331,39.9905201,POINT (116.3188331 39.9905201)
,5094671911,,116.0946188,40.0913651,POINT (116.0946188 40.0913651)
,5094671914,,116.0947697,40.0911233,POINT (116.0947697 40.0911233)
,5094671916,,116.0946636,40.091031,POINT (116.0946636 40.091031)
,701171245,,116.357246,40.0079078,POINT (116.357246 40.0079078)
,5094671922,,116.0943094,40.0911877,POINT (116.0943094 40.0911877)
,5094671923,,116.0938357,40.0911077,POINT (116.0938357 40.0911077)
,5094671924,,116.0939057,40.0914471,POINT (116.0939057 40.0914471)
traffic_signals,5078582845,,116.2406744,40.0447622,POINT (116.2406744 40.0447622)
traffic_signals,5078582846,,116.2406744,40.0446972,POINT (116.2406744 40.0446972)
,5078582848,,116.2382853,40.0445974,POINT (116.2382853 40.0445974)
,5094671937,,116.0992057,40.0874522,POINT (116.0992057 40.0874522)
,5094671938,,116.0990009,40.087848,POINT (116.0990009 40.087848)
,5094671936,,116.0994185,40.0870042,POINT (116.0994185 40.0870042)
,5094671939,,116.0980623,40.0894672,POINT (116.0980623 40.0894672)
,5094671946,,116.0996598,40.0880181,POINT (116.0996598 40.0880181)
,286279242,,116.3074035,40.049395,POINT (116.3074035 40.049395)
traffic_signals,5094671948,,116.0999888,40.0893787,POINT (116.0999888 40.0893787)
,5094671949,,116.1005649,40.0882612,POINT (116.1005649 40.0882612)
,1716349897,,116.2337386,40.0589743,POINT (116.2337386 40.0589743)
,298583632,,116.3009731,40.0267596,POINT (116.3009731 40.0267596)
,5094671952,,116.1004064,40.0882107,POINT (116.1004064 40.0882107)
,529690767,,116.3106949,39.895954,POINT (116.3106949 39.895954)
,5094671955,,116.1030218,40.0877511,POINT (116.1030218 40.0877511)
,5094671956,,116.1021492,40.0881153,POINT (116.1021492 40.0881153)
