access,bridge,geometry,highway,junction,key,lanes,length,maxspeed,name,oneway,osmid,ref,service,tunnel,u,v,width
,,"LINESTRING (116.0992997 40.0886657, 116.0994083 40.0885281)",unclassified,,0,,17.873,,,False,523276386,,,,5391715950,5391715952,
,,"LINESTRING (116.0992997 40.0886657, 116.0992279 40.0887566)",unclassified,,0,,11.81,,,False,523276386,,,,5391715950,5391715948,
,,"LINESTRING (116.0992997 40.0886657, 116.100229 40.0889251)",unclassified,,0,,84.153,,,False,558980745,,,,5391715950,5391715949,
,,"LINESTRING (116.3212907 39.8991069, 116.3228634 39.8991304)",residential,,0,,134.186,,北蜂窝中路,False,60500695,,,,754516127,1410718539,
,,"LINESTRING (116.3212907 39.8991069, 116.321302 39.898404)",residential,,0,,78.165,,,False,60500708,,,,754516127,754515807,
,,"LINESTRING (116.3212907 39.8991069, 116.3212122 39.9002279, 116.3228208 39.9002537)",residential,,0,,262.08,,,False,60500708,,,,754516127,1410718540,
,,"LINESTRING (116.1003012 40.0887743, 116.100345 40.0886768)",unclassified,,0,,11.464,,,False,523276383,,,,5391715951,5391715957,
,,"LINESTRING (116.1003012 40.0887743, 116.100229 40.0889251)",unclassified,,0,,17.858,,,False,523276383,,,,5391715951,5391715949,
,,"LINESTRING (116.1003012 40.0887743, 116.0994083 40.0885281)",unclassified,,0,,80.741,,,False,558980746,,,,5391715951,5391715952,
,,"LINESTRING (116.221697 39.9718321, 116.2216892 39.9717634)",unclassified,,0,,7.668,,,False,169703333,,,,2264711328,2442671627,
,,"LINESTRING (116.221697 39.9718321, 116.2231547 39.971838)",secondary,,0,,124.22,70,闵庄路,True,174799527,,,,2264711328,2458116606,
,,"LINESTRING (116.2232485 39.9718383, 116.2232488 39.9719099)",tertiary,,0,,7.962,,巨山路,True,42489565,,,,2264711330,2264711356,
,,"LINESTRING (116.2232485 39.9718383, 116.2266386 39.9718409, 116.2303755 39.9718438)",secondary,,0,,607.331,70,闵庄路,True,174799527,,,,2264711330,2264711331,
,,"LINESTRING (116.2303755 39.9718438, 116.230374 39.9717742)",unclassified,,0,,7.74,,,False,169692731,,,,2264711331,2442671629,
,,"LINESTRING (116.2303755 39.9718438, 116.2308659 39.9719152)",tertiary,,0,,42.537,,,False,237950557,,,,2264711331,2264711358,
,yes,"LINESTRING (116.2303755 39.9718438, 116.2311488 39.9718448, 116.2328894 39.9718471, 116.233174 39.9718475, 116.2333586 39.9718477)",secondary,,0,,254.20600000000002,70,闵庄路,True,"[217178255, 217178250, 174799527]",,,,2264711331,1808573912,
,,"LINESTRING (116.0994083 40.0885281, 116.0992997 40.0886657)",unclassified,,0,,17.873,,,False,523276386,,,,5391715952,5391715950,
,,"LINESTRING (116.0994083 40.0885281, 116.1003012 40.0887743)",unclassified,,0,,80.741,,,False,558980746,,,,5391715952,5391715951,
,,"LINESTRING (116.0994083 40.0885281, 116.0994177 40.0885163, 116.0994777 40.0884679, 116.0995119 40.0884488)",unclassified,,0,,12.556000000000001,,,False,523276386,,,,5391715952,5391715958,
,,"LINESTRING (116.2014325 39.971879, 116.2014413 39.9718049)",tertiary,,0,,8.274,,香山南路,True,217178244,,,,2264711338,2264711314,
,,"LINESTRING (116.2014325 39.971879, 116.2005595 39.9719269, 116.1995781 39.971925)",unclassified,,0,,158.214,,,True,587607106,,,,2264711338,5612831374,
,,"LINESTRING (116.0952225 40.0631293, 116.0952931 40.0631232, 116.0953679 40.0631232, 116.0954715 40.063148, 116.0955837 40.063187, 116.0957027 40.0632338, 116.0957775 40.0632559, 116.0958709 40.0632767, 116.0959933 40.0632884, 116.0960936 40.063291, 116.0961887 40.0632897, 116.0962975 40.0632793, 116.0963845 40.0632723, 116.096449 40.0632788, 116.0965357 40.0633074, 116.0966054 40.0633386, 116.0966694 40.0633828, 116.0967319 40.0634288, 116.0967823 40.0634656, 116.096852 40.0635042, 116.0969049 40.0635226, 116.0969674 40.0635484, 116.0970419 40.0635778, 116.0971044 40.0635999, 116.0971741 40.0636164, 116.0972534 40.0636348, 116.0973495 40.0636569, 116.0974433 40.063679, 116.0975418 40.0636974, 116.0976476 40.0637231, 116.0977641 40.0637443, 116.0978554 40.0637608, 116.0979516 40.0637663, 116.0980309 40.0637663, 116.0981198 40.0637682, 116.0982111 40.0637682, 116.0982953 40.0637718, 116.0984274 40.0637737, 116.0985356 40.0637774, 116.0986341 40.063781, 116.0987471 40.0637902, 116.0988745 40.0637884, 116.0989802 40.0637884, 116.0990836 40.0637866, 116.0991989 40.063781, 116.0992755 40.0637777)",unclassified,,0,,362.319,,,False,161854607,,,,1738096813,1674576206,
,,"LINESTRING (116.2015561 39.9718792, 116.2014325 39.971879)",secondary,,0,,10.533,70,闵庄路,True,217178254,,,,2264711342,2264711338,
,,"LINESTRING (116.2015561 39.9718792, 116.2015474 39.9719548)",tertiary,,0,,8.439,,香山南路,True,237946884,,,,2264711342,2442671656,
,,"LINESTRING (116.2026974 39.9718806, 116.2026965 39.9719565)",residential,,0,,8.44,,,False,217178253,,,,2264711346,2442671659,
,,"LINESTRING (116.2026974 39.9718806, 116.2015561 39.9718792)",secondary,,0,,97.257,70,闵庄路,True,217178254,,,,2264711346,2264711342,
,,"LINESTRING (116.2522701 40.0999507, 116.2512721 40.0996672)",tertiary,,0,,90.55,,,False,585635663,,,,5596151989,2207736584,
,,"LINESTRING (116.2522701 40.0999507, 116.2525232 40.0999318, 116.2527056 40.1000959, 116.2527676 40.100179)",tertiary,,0,,56.22,,,True,585635664,,,,5596151989,5596151993,
,,"LINESTRING (116.2121198 39.9718921, 116.2121061 39.9718192)",tertiary,,0,,8.19,,,False,50635150,,,,2264711349,2264711321,
,,"LINESTRING (116.2121198 39.9718921, 116.2121345 39.9719706)",tertiary,,0,,8.818,,清琴路,False,237950584,,,,2264711349,2442671667,
,,"LINESTRING (116.2121198 39.9718921, 116.2104899 39.9718901, 116.2026974 39.9718806)",secondary,,0,,802.9350000000001,70,闵庄路,True,217178254,,,,2264711349,2264711346,
,,"LINESTRING (116.2527676 40.100179, 116.2531953 40.1001613)",tertiary,,0,,36.431,,,True,585635665,,,,5596151993,2122141254,
,,"LINESTRING (116.2527676 40.100179, 116.2528772 40.1003257, 116.2531292 40.1006248)",tertiary,,0,,58.355000000000004,,,True,585635664,,,,5596151993,2122141255,
,,"LINESTRING (116.2184974 39.9719, 116.2185108 39.9719802)",tertiary,,0,,8.991,,门头馨东街,False,169703346,,,,2264711353,2442671671,
,,"LINESTRING (116.2184974 39.9719, 116.2178245 39.9718992, 116.2171805 39.9718984, 116.2155013 39.9718963)",secondary,,0,,255.315,70,闵庄路,True,217178254,,,,2264711353,5612871744,
,,"LINESTRING (116.2232488 39.9719099, 116.2232492 39.9719914)",tertiary,,0,,9.062,,巨山路,True,42489565,,,,2264711356,2442671673,
,,"LINESTRING (116.2232488 39.9719099, 116.223155 39.9719096)",secondary,,0,,7.993,70,闵庄路,True,217178254,,,,2264711356,2458116610,
,,"LINESTRING (116.2308659 39.9719152, 116.2303755 39.9718438)",tertiary,,0,,42.537,,,False,237950557,,,,2264711358,2264711331,
,,"LINESTRING (116.2308659 39.9719152, 116.2308699 39.9719987)",tertiary,,0,,9.291,,,False,237950557,,,,2264711358,2442671675,
,,"LINESTRING (116.2308659 39.9719152, 116.2268272 39.9719124, 116.2232488 39.9719099)",secondary,,0,,649.095,70,闵庄路,True,217178254,,,,2264711358,2264711356,
,,"LINESTRING (116.2333534 39.971918, 116.2333586 39.9718477)",secondary,,0,,7.83,,旱河路,True,236203851,,,,2264711364,1808573912,
,yes,"LINESTRING (116.2333534 39.971918, 116.2331697 39.971918, 116.2328908 39.9719176, 116.2312715 39.9719157, 116.2308659 39.9719152)",secondary,,0,,211.973,70,闵庄路,True,"[217178248, 236203859, 217178254]",,,,2264711364,2264711358,
,,"LINESTRING (116.2334601 39.9719182, 116.2333534 39.971918)",secondary,,0,,9.093,,闵庄路,True,174799529,,,,2264711366,2264711364,
,,"LINESTRING (116.2334601 39.9719182, 116.2334523 39.9720025)",secondary,,0,,9.397,,旱河路,True,236209403,,,,2264711366,2442671679,
,,"LINESTRING (116.2182757 39.9945653, 116.2182889 39.9945159)",residential,,0,,5.607,,,False,217173773,,,,2282799313,2264666604,
,,"LINESTRING (116.2182757 39.9945653, 116.2195625 39.9952094)",residential,,0,,130.942,,,False,219072210,,,,2282799313,2282799319,
,,"LINESTRING (116.2182757 39.9945653, 116.2181618 39.9949908, 116.2181374 39.9950543, 116.2180984 39.9951016, 116.2180318 39.995144)",residential,,0,,69.256,,,False,217173773,,,,2282799313,2264666612,
,,"LINESTRING (116.358741 40.0646436, 116.3585439 40.0646418)",unclassified,,0,,16.774,,feng dan li she lu,False,242595075,,,,2409382099,2500598206,
,,"LINESTRING (116.358741 40.0646436, 116.3616765 40.0646667, 116.3620672 40.0629285)",unclassified,,0,,445.94100000000003,,feng dan li she lu,False,242595075,,,,2409382099,529965461,
,,"LINESTRING (116.2551695 39.9397561, 116.2569121 39.9389177)",unclassified,,0,,175.395,,,False,169696793,,,,1808613588,1808613610,
,,"LINESTRING (116.2551695 39.9397561, 116.2550013 39.9383652, 116.2550515 39.9382548, 116.2575977 39.9380403, 116.2585898 39.9379003)",unclassified,,0,,472.72,,,False,169696799,,,,1808613588,1808613611,
,,"LINESTRING (116.2551695 39.9397561, 116.2551909 39.9402167, 116.2550246 39.9408995)",unclassified,,0,,128.485,,,False,169696799,,,,1808613588,1808613601,
,yes,"LINESTRING (116.2195625 39.9952094, 116.2196492 39.9950209)",tertiary,,0,,22.223,,,False,219072209,,,,2282799319,2264629518,
,,"LINESTRING (116.2195625 39.9952094, 116.2182757 39.9945653)",residential,,0,,130.942,,,False,219072210,,,,2282799319,2282799313,
,,"LINESTRING (116.2195625 39.9952094, 116.2192685 39.995989, 116.2188885 39.9972537)",tertiary,,0,,234.53900000000002,,,False,219072214,,,,2282799319,2282799336,
,,"LINESTRING (116.2570666 39.9424947, 116.2571417 39.9408783)",unclassified,,0,,179.85,,,False,169696795,,,,1808613593,1808613632,
,,"LINESTRING (116.2570666 39.9424947, 116.2583755 39.9424823)",unclassified,,0,,111.595,,,False,169696801,,,,1808613593,1808613600,
,,"LINESTRING (116.2570666 39.9424947, 116.2543884 39.9425195, 116.2542416 39.9425574)",unclassified,,0,,241.545,,,False,169696801,,,,1808613593,1808613606,
,,"LINESTRING (116.2595697 39.9383207, 116.2595791 39.9377655)",unclassified,,0,,61.741,,,False,169696796,,,,1808613594,1808613605,
,,"LINESTRING (116.2595697 39.9383207, 116.2595765 39.9385469)",unclassified,,0,,25.159,,,False,169696796,,,,1808613594,1808613614,
,,"LINESTRING (116.2595697 39.9383207, 116.2587939 39.9381637, 116.2585898 39.9379003)",unclassified,,0,,102.476,,,False,169696794,,,,1808613594,1808613611,
,,"LINESTRING (116.2209469 39.9954486, 116.2201127 39.9951822, 116.2198549 39.9950942, 116.2196492 39.9950209)",tertiary,,0,,120.357,,香山路,False,217168094,,,,2282799321,2264629518,
,,"LINESTRING (116.2209469 39.9954486, 116.2212737 39.995553, 116.2237233 39.9963354, 116.2239447 39.9964004, 116.2242343 39.9964708, 116.2245836 39.9965289, 116.2273669 39.997003, 116.2276229 39.9970466, 116.2284329 39.9971845, 116.2286474 39.9972256, 116.2288472 39.9972704, 116.2290959 39.9973476, 116.2293234 39.997431)",tertiary,,0,,749.5860000000001,,香山路,False,217168094,,,,2282799321,321556006,
,yes,"LINESTRING (116.2209469 39.9954486, 116.2208992 39.9956564, 116.2205476 39.9971883)",tertiary,,0,,196.414,,,False,"[219072211, 219072213]",,,,2282799321,2282799334,
,,"LINESTRING (116.2510189 39.9455913, 116.2511121 39.9432432, 116.251114 39.9425117, 116.2511891 39.9424212, 116.2541966 39.942433)",unclassified,,0,,610.883,,,False,169696799,,,,1808613599,1808613616,
,,"LINESTRING (116.2510189 39.9455913, 116.2526411 39.9455015, 116.2538423 39.9454369)",primary,,0,,241.30200000000002,,杏石口路,True,236220751,,,,1808613599,1670551408,
,,"LINESTRING (116.2583755 39.9424823, 116.2570666 39.9424947)",unclassified,,0,,111.595,,,False,169696801,,,,1808613600,1808613593,
,,"LINESTRING (116.2583755 39.9424823, 116.2595452 39.9425046)",unclassified,,0,,99.75,,,False,169696801,,,,1808613600,1762167018,
,,"LINESTRING (116.2583755 39.9424823, 116.2585115 39.9411627, 116.2582092 39.9408701, 116.257308 39.9408783)",unclassified,,0,,265.532,,,False,169696792,,,,1808613600,1808613622,
,,"LINESTRING (116.2980849 39.9839167, 116.2956889 39.9838517)",trunk,,0,4,204.268,,北四环西路,True,165628817,,,,380731617,288193610,
,yes,"LINESTRING (116.2980849 39.9839167, 116.2971067 39.9839963, 116.2963179 39.9840076, 116.295658 39.9840192, 116.2952472 39.9840715, 116.2949483 39.9841707, 116.2946448 39.9843342, 116.294418 39.9845401, 116.294193 39.9849076, 116.2940907 39.9851888, 116.2940008 39.9856104, 116.2938582 39.9866152)",trunk_link,,0,,569.5559999999999,,,True,"[114108330, 165628772, 165628775]",,,,380731617,604939234,
,,"LINESTRING (116.2848833 40.0413797, 116.2848467 40.0412954)",tertiary_link,,0,,9.878,,,False,27083778,,,,298582242,298582657,
,,"LINESTRING (116.2848833 40.0413797, 116.284688 40.0420632)",tertiary,,0,2,77.799,,软件园三号路,False,374646586,,,,298582242,5227478215,
,,"LINESTRING (116.2848833 40.0413797, 116.2813046 40.0407729, 116.2808666 40.0406497)",tertiary,,0,,351.758,,东北旺路,True,200978005,,,,298582242,298582684,
,,"LINESTRING (116.2550246 39.9408995, 116.2571417 39.9408783)",unclassified,,0,,180.507,,,False,169696792,,,,1808613601,1808613632,
,,"LINESTRING (116.2550246 39.9408995, 116.2551909 39.9402167, 116.2551695 39.9397561)",unclassified,,0,,128.485,,,False,169696799,,,,1808613601,1808613588,
,,"LINESTRING (116.2550246 39.9408995, 116.2547277 39.9417132, 116.254397 39.9422773, 116.2541966 39.942433)",unclassified,,0,,187.04600000000002,,,False,169696799,,,,1808613601,1808613616,
,yes,"LINESTRING (116.2812014 39.9752746, 116.281837 39.9760324)",trunk_link,,0,,100.168,,,True,194243671,,,,2047656163,2047656164,
,yes,"LINESTRING (116.2812014 39.9752746, 116.2815383 39.975541, 116.2825875 39.9765386, 116.2830571 39.9769991, 116.284264 39.9782257, 116.2861652 39.9801141, 116.2865519 39.9804569)",tertiary,,0,,735.115,,北四环西路,True,"[114108304, 114109018]",,,,2047656163,918845830,
,yes,"LINESTRING (116.281837 39.9760324, 116.2821321 39.9762944, 116.2862705 39.9804655, 116.2865723 39.9807255, 116.2880527 39.9817809)",trunk,,0,4,832.0920000000001,,北四环西路,True,"[154526720, 154526764, 32594357, 154526767]",,,,2047656164,1841819811,
,,"LINESTRING (116.2595791 39.9377655, 116.2595697 39.9383207)",unclassified,,0,,61.741,,,False,169696796,,,,1808613605,1808613594,
,,"LINESTRING (116.2595791 39.9377655, 116.2619608 39.9377162)",unclassified,,0,,203.133,,,False,169696799,,,,1808613605,1808613618,
,,"LINESTRING (116.2595791 39.9377655, 116.2585898 39.9379003)",unclassified,,0,,85.667,,,False,169696799,,,,1808613605,1808613611,
,yes,"LINESTRING (116.2816547 39.9761472, 116.2808665 39.9756282)",trunk_link,,0,,88.551,,,True,194243670,,,,2047656165,1293134750,
,yes,"LINESTRING (116.2816547 39.9761472, 116.280931 39.9754976, 116.2794416 39.9742931, 116.2779398 39.9733478, 116.2775109 39.9731053, 116.2761795 39.9724388, 116.2719923 39.9704799)",trunk,,0,4,1044.078,,北四环西路,True,"[154526740, 32594383]",,,,2047656165,279857177,
,,"LINESTRING (116.2542416 39.9425574, 116.2541966 39.942433)",unclassified,,0,,14.355,,,False,169696798,,,,1808613606,1808613616,
,,"LINESTRING (116.2542416 39.9425574, 116.2541556 39.9425796, 116.2539177 39.9430088, 116.2537586 39.9433919, 116.2537997 39.9448883, 116.2538423 39.9454369)",unclassified,,0,,331.837,,,False,169696801,,,,1808613606,1670551408,
,,"LINESTRING (116.2542416 39.9425574, 116.2543884 39.9425195, 116.2570666 39.9424947)",unclassified,,0,,241.545,,,False,169696801,,,,1808613606,1808613593,
,,"LINESTRING (116.2177265 39.9962526, 116.2180318 39.995144)",tertiary,,0,,125.984,,,False,219072212,,,,2282799332,2264666612,
,yes,"LINESTRING (116.2205476 39.9971883, 116.2208992 39.9956564, 116.2209469 39.9954486)",tertiary,,0,,196.414,,,False,"[219072211, 219072213]",,,,2282799334,2282799321,
,,"LINESTRING (116.2569121 39.9389177, 116.2551695 39.9397561)",unclassified,,0,,175.395,,,False,169696793,,,,1808613610,1808613588,
,,"LINESTRING (116.2569121 39.9389177, 116.2575816 39.9385956, 116.2595765 39.9385469)",unclassified,,0,,237.551,,,False,169696793,,,,1808613610,1808613614,
,,"LINESTRING (116.2569121 39.9389177, 116.257165 39.9392296, 116.2572812 39.9395868, 116.2572898 39.9400001)",unclassified,,0,,127.737,,,False,169696797,,,,1808613610,4747202820,
,,"LINESTRING (116.2585898 39.9379003, 116.2595791 39.9377655)",unclassified,,0,,85.667,,,False,169696799,,,,1808613611,1808613605,
,,"LINESTRING (116.2585898 39.9379003, 116.2587939 39.9381637, 116.2595697 39.9383207)",unclassified,,0,,102.476,,,False,169696794,,,,1808613611,1808613594,
,,"LINESTRING (116.2585898 39.9379003, 116.2575977 39.9380403, 116.2550515 39.9382548, 116.2550013 39.9383652, 116.2551695 39.9397561)",unclassified,,0,,472.71999999999997,,,False,169696799,,,,1808613611,1808613588,
,,"LINESTRING (116.2188885 39.9972537, 116.2192685 39.995989, 116.2195625 39.9952094)",tertiary,,0,,234.53900000000002,,,False,219072214,,,,2282799336,2282799319,
,,"LINESTRING (116.3280436 40.0365345, 116.3287101 40.0370322, 116.3287615 40.0370706)",residential,,0,,85.375,,,False,182526938,,,,1928872171,1928872179,
,,"LINESTRING (116.2595765 39.9385469, 116.2595697 39.9383207)",unclassified,,0,,25.159,,,False,169696796,,,,1808613614,1808613594,
,,"LINESTRING (116.2595765 39.9385469, 116.259568 39.9390975)",unclassified,,0,,61.228,,,False,169696796,,,,1808613614,1670551364,
,,"LINESTRING (116.2595765 39.9385469, 116.2575816 39.9385956, 116.2569121 39.9389177)",unclassified,,0,,237.551,,,False,169696793,,,,1808613614,1808613610,
,,"LINESTRING (116.2541966 39.942433, 116.2542416 39.9425574)",unclassified,,0,,14.355,,,False,169696798,,,,1808613616,1808613606,
,,"LINESTRING (116.2541966 39.942433, 116.254397 39.9422773, 116.2547277 39.9417132, 116.2550246 39.9408995)",unclassified,,0,,187.046,,,False,169696799,,,,1808613616,1808613601,
,,"LINESTRING (116.2541966 39.942433, 116.2511891 39.9424212, 116.251114 39.9425117, 116.2511121 39.9432432, 116.2510189 39.9455913)",unclassified,,0,,610.883,,,False,169696799,,,,1808613616,1808613599,
,yes,"LINESTRING (116.2335929 39.9917697, 116.2332991 39.9923302, 116.2332026 39.9925105, 116.2324842 39.9938533, 116.2315462 39.9948857, 116.2315114 39.994924, 116.2310642 39.9954958, 116.2305211 39.9961903, 116.2303731 39.9963796)",residential,,0,,583.9359999999999,,玉峰路,False,"[217169313, 217169301, 217169311]",,,,2264629490,2264629522,
,,"LINESTRING (116.2335929 39.9917697, 116.2338045 39.9917727, 116.2347753 39.991799, 116.2360489 39.9919045)",secondary,,0,2,209.915,,玉泉山路,False,225873747,,,,2264629490,2346845644,
,,"LINESTRING (116.2335929 39.9917697, 116.233054 39.9917621, 116.2303208 39.9916777, 116.2290372 39.9916758)",secondary,,0,2,388.3,,玉泉山路,False,225873747,,,,2264629490,2365110513,
,,"LINESTRING (116.2619608 39.9377162, 116.2620546 39.9390461)",tertiary,,0,,148.094,,常青园路,False,42490745,,,,1808613618,1670551363,
,,"LINESTRING (116.2619608 39.9377162, 116.2619598 39.9374516)",tertiary,,0,,29.422,,常青园路,False,42490745,,,,1808613618,4747202776,
,,"LINESTRING (116.2619608 39.9377162, 116.2595791 39.9377655)",unclassified,,0,,203.133,,,False,169696799,,,,1808613618,1808613605,
,,"LINESTRING (116.2674418 39.9685001, 116.2674235 39.9688123)",tertiary_link,,0,,34.75,,,False,114108352,,,,289276148,1293134726,
,,"LINESTRING (116.2674418 39.9685001, 116.2679549 39.9684411, 116.2682018 39.9683417, 116.2683963 39.9682002, 116.2685282 39.9680309, 116.2685793 39.9678389, 116.2685941 39.9676671, 116.268571 39.9674499, 116.2683937 39.9668264, 116.2683401 39.9665947, 116.2682952 39.9662948, 116.2682667 39.9659157, 116.2682554 39.9655753, 116.2682836 39.9652789)",tertiary,,0,,421.752,,西四环北路,True,155236079,,,,289276148,1771676931,
