name,node_id,zone_id,micro_node_set,control_type,control_type_name,cycle_length_in_second,x,y,geometry
,42708583,,,,,,-111.9038535,33.3921736,"<Point><coordinates>-111.9038535,33.3921736</coordinates></Point>"
,41593708,,,,,,-111.922191,33.4422422,"<Point><coordinates>-111.922191,33.4422422</coordinates></Point>"
,42233464,,,,,,-111.905169,33.3423312,"<Point><coordinates>-111.905169,33.3423312</coordinates></Point>"
,2595401343,,,,,,-111.9291589,33.4448329,"<Point><coordinates>-111.9291589,33.4448329</coordinates></Point>"
,2595401344,,,,,,-111.9278554,33.4449446,"<Point><coordinates>-111.9278554,33.4449446</coordinates></Point>"
,2595401345,,,,,,-111.9282563,33.4449787,"<Point><coordinates>-111.9282563,33.4449787</coordinates></Point>"
,41593710,,,,,,-111.9211371,33.4422384,"<Point><coordinates>-111.9211371,33.4422384</coordinates></Point>"
,2595401347,,,,,,-111.9302694,33.4452003,"<Point><coordinates>-111.9302694,33.4452003</coordinates></Point>"
,42708612,,,,,,-111.9035695,33.4167892,"<Point><coordinates>-111.9035695,33.4167892</coordinates></Point>"
,330673799,,,,,,-111.8907226,33.4146939,"<Point><coordinates>-111.8907226,33.4146939</coordinates></Point>"
,330673801,,,,,,-111.8862633,33.4147339,"<Point><coordinates>-111.8862633,33.4147339</coordinates></Point>"
,42233483,,,,,,-111.9051553,33.3427267,"<Point><coordinates>-111.9051553,33.3427267</coordinates></Point>"
,41593712,,,,,,-111.918996,33.4422422,"<Point><coordinates>-111.918996,33.4422422</coordinates></Point>"
,42708626,,,,,,-111.9043342,33.3865479,"<Point><coordinates>-111.9043342,33.3865479</coordinates></Point>"
,330673826,,,,,,-111.8862666,33.4149063,"<Point><coordinates>-111.8862666,33.4149063</coordinates></Point>"
,256192166,,,,,,-111.9773875,33.4073298,"<Point><coordinates>-111.9773875,33.4073298</coordinates></Point>"
,42544807,,,,,,-111.9353604,33.3300193,"<Point><coordinates>-111.9353604,33.3300193</coordinates></Point>"
,42544819,,,,,,-111.9331631,33.3297754,"<Point><coordinates>-111.9331631,33.3297754</coordinates></Point>"
,3704925882,,,,,,-111.9523638,33.3835964,"<Point><coordinates>-111.9523638,33.3835964</coordinates></Point>"
,42544827,,,,,,-111.9374461,33.330177,"<Point><coordinates>-111.9374461,33.330177</coordinates></Point>"
,41643740,,,,,,-111.8951717,33.398362,"<Point><coordinates>-111.8951717,33.398362</coordinates></Point>"
,41643741,,,,,,-111.8939014,33.3978819,"<Point><coordinates>-111.8939014,33.3978819</coordinates></Point>"
,42577631,,,,,,-111.9236256,33.3477263,"<Point><coordinates>-111.9236256,33.3477263</coordinates></Point>"
,41643746,,,,,,-111.895927,33.3950586,"<Point><coordinates>-111.895927,33.3950586</coordinates></Point>"
,2595385067,,,,,,-111.9221868,33.4511383,"<Point><coordinates>-111.9221868,33.4511383</coordinates></Point>"
,2595385071,,,,,,-111.9201672,33.4512009,"<Point><coordinates>-111.9201672,33.4512009</coordinates></Point>"
,42577652,,,,,,-111.9347689,33.3464677,"<Point><coordinates>-111.9347689,33.3464677</coordinates></Point>"
,3844386578,,,,,,-111.9292612,33.3759763,"<Point><coordinates>-111.9292612,33.3759763</coordinates></Point>"
,255815446,,,,,,-111.8912955,33.3990156,"<Point><coordinates>-111.8912955,33.3990156</coordinates></Point>"
,255815461,,,,,,-111.891288,33.4005301,"<Point><coordinates>-111.891288,33.4005301</coordinates></Point>"
,41545512,,,,,,-111.8830206,33.4220826,"<Point><coordinates>-111.8830206,33.4220826</coordinates></Point>"
,41643820,,,,,,-111.9277359,33.4533862,"<Point><coordinates>-111.9277359,33.4533862</coordinates></Point>"
,41643825,,,,,,-111.9278359,33.4439489,"<Point><coordinates>-111.9278359,33.4439489</coordinates></Point>"
,41643826,,,,,,-111.9277991,33.4457727,"<Point><coordinates>-111.9277991,33.4457727</coordinates></Point>"
,41692979,,,,,,-111.9337268,33.4501889,"<Point><coordinates>-111.9337268,33.4501889</coordinates></Point>"
,41643828,,,,,,-111.9277925,33.4465877,"<Point><coordinates>-111.9277925,33.4465877</coordinates></Point>"
,41643829,,,,,,-111.9277991,33.4474272,"<Point><coordinates>-111.9277991,33.4474272</coordinates></Point>"
,41643830,,,,,,-111.9278137,33.4482526,"<Point><coordinates>-111.9278137,33.4482526</coordinates></Point>"
,41643832,,,,,,-111.927699,33.449044,"<Point><coordinates>-111.927699,33.449044</coordinates></Point>"
,41692986,,,,,,-111.9332706,33.4493821,"<Point><coordinates>-111.9332706,33.4493821</coordinates></Point>"
,41692994,,,,,,-111.9337156,33.4488739,"<Point><coordinates>-111.9337156,33.4488739</coordinates></Point>"
,42577732,,,,,,-111.9148451,33.3464214,"<Point><coordinates>-111.9148451,33.3464214</coordinates></Point>"
,42577736,,,,,,-111.9154803,33.3464429,"<Point><coordinates>-111.9154803,33.3464429</coordinates></Point>"
,3983421262,,,,,,-111.934961,33.3928871,"<Point><coordinates>-111.934961,33.3928871</coordinates></Point>"
,41496408,,,,,,-111.9357241,33.3631944,"<Point><coordinates>-111.9357241,33.3631944</coordinates></Point>"
,41496409,,,,,,-111.933668,33.3632059,"<Point><coordinates>-111.933668,33.3632059</coordinates></Point>"
,5165002589,,,,,,-111.8970354,33.4292803,"<Point><coordinates>-111.8970354,33.4292803</coordinates></Point>"
,41643872,,,,,,-111.9282351,33.4474326,"<Point><coordinates>-111.9282351,33.4474326</coordinates></Point>"
,41660257,,,,,,-111.9395475,33.390683,"<Point><coordinates>-111.9395475,33.390683</coordinates></Point>"
,41660258,,,,,,-111.9382459,33.3907045,"<Point><coordinates>-111.9382459,33.3907045</coordinates></Point>"
,4347899747,,,,,,-111.9695232,33.3781173,"<Point><coordinates>-111.9695232,33.3781173</coordinates></Point>"
,41660260,,,,,,-111.9349775,33.3904171,"<Point><coordinates>-111.9349775,33.3904171</coordinates></Point>"
,41660261,,,,,,-111.9338775,33.3903142,"<Point><coordinates>-111.9338775,33.3903142</coordinates></Point>"
,4084510566,,,,,,-111.9237216,33.4075795,"<Point><coordinates>-111.9237216,33.4075795</coordinates></Point>"
,4084510567,,,,,,-111.9091054,33.4075706,"<Point><coordinates>-111.9091054,33.4075706</coordinates></Point>"
,4084510561,,,,,,-111.91123,33.4075712,"<Point><coordinates>-111.91123,33.4075712</coordinates></Point>"
,4084510569,,,,,,-111.9226118,33.4075789,"<Point><coordinates>-111.9226118,33.4075789</coordinates></Point>"
,4084510568,,,,,,-111.9132484,33.4075751,"<Point><coordinates>-111.9132484,33.4075751</coordinates></Point>"
,41660267,,,,,,-111.9306989,33.3894423,"<Point><coordinates>-111.9306989,33.3894423</coordinates></Point>"
,4084510563,,,,,,-111.9176965,33.4075762,"<Point><coordinates>-111.9176965,33.4075762</coordinates></Point>"
,4347899757,,,,,,-111.9706751,33.3783127,"<Point><coordinates>-111.9706751,33.3783127</coordinates></Point>"
,41660270,,,,,,-111.9064615,33.3905398,"<Point><coordinates>-111.9064615,33.3905398</coordinates></Point>"
,41660272,,,,,,-111.9023944,33.390468,"<Point><coordinates>-111.9023944,33.390468</coordinates></Point>"
,41660274,,,,,,-111.901476,33.3903319,"<Point><coordinates>-111.901476,33.3903319</coordinates></Point>"
,41660276,,,,,,-111.9005662,33.3902817,"<Point><coordinates>-111.9005662,33.3902817</coordinates></Point>"
,41660278,,,,,,-111.8986522,33.3901742,"<Point><coordinates>-111.8986522,33.3901742</coordinates></Point>"
,41660279,,,,,,-111.8962747,33.3901455,"<Point><coordinates>-111.8962747,33.3901455</coordinates></Point>"
,41660284,,,,,,-111.9117585,33.3897227,"<Point><coordinates>-111.9117585,33.3897227</coordinates></Point>"
,41660286,,,,,,-111.9114176,33.3897836,"<Point><coordinates>-111.9114176,33.3897836</coordinates></Point>"
,41594753,,,,,,-111.9251538,33.3816814,"<Point><coordinates>-111.9251538,33.3816814</coordinates></Point>"
,41660291,,,,,,-111.9213029,33.389651,"<Point><coordinates>-111.9213029,33.389651</coordinates></Point>"
,41594756,,,,,,-111.9238859,33.383692,"<Point><coordinates>-111.9238859,33.383692</coordinates></Point>"
,41660292,,,,,,-111.9189769,33.3896654,"<Point><coordinates>-111.9189769,33.3896654</coordinates></Point>"
,41594758,,,,,,-111.9231341,33.3839698,"<Point><coordinates>-111.9231341,33.3839698</coordinates></Point>"
,41594759,,,,,,-111.9219084,33.3839807,"<Point><coordinates>-111.9219084,33.3839807</coordinates></Point>"
,41594761,,,,,,-111.9210072,33.3839879,"<Point><coordinates>-111.9210072,33.3839879</coordinates></Point>"
,4176965513,,,,,,-111.9478693,33.413589,"<Point><coordinates>-111.9478693,33.413589</coordinates></Point>"
,41594763,,,,,,-111.9201574,33.3839377,"<Point><coordinates>-111.9201574,33.3839377</coordinates></Point>"
,41594765,,,,,,-111.9197626,33.3837872,"<Point><coordinates>-111.9197626,33.3837872</coordinates></Point>"
,41594766,,,,,,-111.919282,33.3835687,"<Point><coordinates>-111.919282,33.3835687</coordinates></Point>"
,41594768,,,,,,-111.9182863,33.3834432,"<Point><coordinates>-111.9182863,33.3834432</coordinates></Point>"
,335589267,,,,,,-111.930544,33.4115482,"<Point><coordinates>-111.930544,33.4115482</coordinates></Point>"
,41594772,,,,,,-111.9173851,33.3834575,"<Point><coordinates>-111.9173851,33.3834575</coordinates></Point>"
,41594776,,,,,,-111.9156084,33.383608,"<Point><coordinates>-111.9156084,33.383608</coordinates></Point>"
,41594778,,,,,,-111.914557,33.383828,"<Point><coordinates>-111.914557,33.383828</coordinates></Point>"
,256520092,,,,,,-111.9501916,33.372088,"<Point><coordinates>-111.9501916,33.372088</coordinates></Point>"
,41594781,,,,,,-111.9127372,33.3838368,"<Point><coordinates>-111.9127372,33.3838368</coordinates></Point>"
,41594780,,,,,,-111.9136501,33.3838311,"<Point><coordinates>-111.9136501,33.3838311</coordinates></Point>"
,41594783,,,,,,-111.9118267,33.3838478,"<Point><coordinates>-111.9118267,33.3838478</coordinates></Point>"
,41594785,,,,,,-111.9108772,33.383855,"<Point><coordinates>-111.9108772,33.383855</coordinates></Point>"
,255815585,,,,,,-111.8911987,33.4137733,"<Point><coordinates>-111.8911987,33.4137733</coordinates></Point>"
,41594787,,,,,,-111.9092029,33.383874,"<Point><coordinates>-111.9092029,33.383874</coordinates></Point>"
,41594789,,,,,,-111.9044538,33.384058,"<Point><coordinates>-111.9044538,33.384058</coordinates></Point>"
,41594790,,,,,,-111.9021851,33.3840588,"<Point><coordinates>-111.9021851,33.3840588</coordinates></Point>"
,41578406,,,,,,-111.9558279,33.4278832,"<Point><coordinates>-111.9558279,33.4278832</coordinates></Point>"
,41594792,,,,,,-111.900597,33.384046,"<Point><coordinates>-111.900597,33.384046</coordinates></Point>"
,41578407,,,,,,-111.9558266,33.42742,"<Point><coordinates>-111.9558266,33.42742</coordinates></Point>"
,41594795,,,,,,-111.8979328,33.3840498,"<Point><coordinates>-111.8979328,33.3840498</coordinates></Point>"
,41594796,,,,,,-111.8962848,33.3837344,"<Point><coordinates>-111.8962848,33.3837344</coordinates></Point>"
,41594798,,,,,,-111.8941305,33.3840068,"<Point><coordinates>-111.8941305,33.3840068</coordinates></Point>"
,41594803,,,,,,-111.9309884,33.3835349,"<Point><coordinates>-111.9309884,33.3835349</coordinates></Point>"
,41594804,,,,,,-111.9293147,33.3830046,"<Point><coordinates>-111.9293147,33.3830046</coordinates></Point>"
,4176965556,,,,,,-111.9514303,33.4143209,"<Point><coordinates>-111.9514303,33.4143209</coordinates></Point>"
,41594808,,,,,,-111.9240713,33.3838642,"<Point><coordinates>-111.9240713,33.3838642</coordinates></Point>"
,42315728,,,,,,-111.9238846,33.358152,"<Point><coordinates>-111.9238846,33.358152</coordinates></Point>"
,255815662,,,,,,-111.8915452,33.4142477,"<Point><coordinates>-111.8915452,33.4142477</coordinates></Point>"
,41988080,,,,,,-111.9222232,33.4480075,"<Point><coordinates>-111.9222232,33.4480075</coordinates></Point>"
,41611252,,,,,,-111.9492427,33.4121851,"<Point><coordinates>-111.9492427,33.4121851</coordinates></Point>"
,41611256,,,,,,-111.95218,33.4131649,"<Point><coordinates>-111.95218,33.4131649</coordinates></Point>"
,41611258,,,,,,-111.9539084,33.4127898,"<Point><coordinates>-111.9539084,33.4127898</coordinates></Point>"
,41988090,,,,,,-111.9196255,33.4480095,"<Point><coordinates>-111.9196255,33.4480095</coordinates></Point>"
,41611260,,,,,,-111.954878,33.4123152,"<Point><coordinates>-111.954878,33.4123152</coordinates></Point>"
,3346067454,,,,,,-111.8939914,33.4074255,"<Point><coordinates>-111.8939914,33.4074255</coordinates></Point>"
,41611264,,,,,,-111.9560428,33.4121465,"<Point><coordinates>-111.9560428,33.4121465</coordinates></Point>"
,42580139,,,,,,-111.9297057,33.3897227,"<Point><coordinates>-111.9297057,33.3897227</coordinates></Point>"
,41611270,,,,,,-111.9541146,33.4130792,"<Point><coordinates>-111.9541146,33.4130792</coordinates></Point>"
,41611274,,,,,,-111.9451702,33.4131851,"<Point><coordinates>-111.9451702,33.4131851</coordinates></Point>"
,41611275,,,,,,-111.9478675,33.413197,"<Point><coordinates>-111.9478675,33.413197</coordinates></Point>"
,2226532369,,,,,,-111.9245551,33.4512523,"<Point><coordinates>-111.9245551,33.4512523</coordinates></Point>"
,42545192,,,,,,-111.9255568,33.3358522,"<Point><coordinates>-111.9255568,33.3358522</coordinates></Point>"
,42397738,,,,,,-111.9472745,33.4182992,"<Point><coordinates>-111.9472745,33.4182992</coordinates></Point>"
,42397742,,,,,,-111.9717501,33.4178915,"<Point><coordinates>-111.9717501,33.4178915</coordinates></Point>"
,42430513,,,,,,-111.8983721,33.3290506,"<Point><coordinates>-111.8983721,33.3290506</coordinates></Point>"
,42397747,,,,,,-111.9776921,33.4175525,"<Point><coordinates>-111.9776921,33.4175525</coordinates></Point>"
,42397753,,,,,,-111.9564977,33.4180462,"<Point><coordinates>-111.9564977,33.4180462</coordinates></Point>"
,42430522,,,,,,-111.9039769,33.3289215,"<Point><coordinates>-111.9039769,33.3289215</coordinates></Point>"
,42545211,,,,,,-111.90529,33.3360931,"<Point><coordinates>-111.90529,33.3360931</coordinates></Point>"
,41922621,,,,,,-111.9016298,33.4187951,"<Point><coordinates>-111.9016298,33.4187951</coordinates></Point>"
,42430525,,,,,,-111.9034104,33.3288641,"<Point><coordinates>-111.9034104,33.3288641</coordinates></Point>"
,42430533,,,,,,-111.9019513,33.3282402,"<Point><coordinates>-111.9019513,33.3282402</coordinates></Point>"
,42430549,,,,,,-111.9149279,33.329674,"<Point><coordinates>-111.9149279,33.329674</coordinates></Point>"
,42315868,,,,,,-111.9032618,33.3583382,"<Point><coordinates>-111.9032618,33.3583382</coordinates></Point>"
,42430569,,,,,,-111.9377551,33.328793,"<Point><coordinates>-111.9377551,33.328793</coordinates></Point>"
,255815786,,,,,,-111.8919742,33.4088664,"<Point><coordinates>-111.8919742,33.4088664</coordinates></Point>"
,42397808,,,,,,-111.9364341,33.3476436,"<Point><coordinates>-111.9364341,33.3476436</coordinates></Point>"
,42397811,,,,,,-111.9364856,33.3469912,"<Point><coordinates>-111.9364856,33.3469912</coordinates></Point>"
,42397814,,,,,,-111.9364083,33.345299,"<Point><coordinates>-111.9364083,33.345299</coordinates></Point>"
,252358781,,,,,,-111.961554,33.344541,"<Point><coordinates>-111.961554,33.344541</coordinates></Point>"
,42430595,,,,,,-111.9341759,33.3285133,"<Point><coordinates>-111.9341759,33.3285133</coordinates></Point>"
,42397831,,,,,,-111.9382004,33.3882106,"<Point><coordinates>-111.9382004,33.3882106</coordinates></Point>"
,252358799,,,,,,-111.9578375,33.3435515,"<Point><coordinates>-111.9578375,33.3435515</coordinates></Point>"
,41545877,,,,,,-111.9335107,33.3413041,"<Point><coordinates>-111.9335107,33.3413041</coordinates></Point>"
,42397848,,,,,,-111.9390979,33.4021157,"<Point><coordinates>-111.9390979,33.4021157</coordinates></Point>"
,41545882,,,,,,-111.9335183,33.3403764,"<Point><coordinates>-111.9335183,33.3403764</coordinates></Point>"
,41545885,,,,,,-111.9335098,33.3394674,"<Point><coordinates>-111.9335098,33.3394674</coordinates></Point>"
,41545887,,,,,,-111.9335244,33.3385374,"<Point><coordinates>-111.9335244,33.3385374</coordinates></Point>"
,42397869,,,,,,-111.9356788,33.3443813,"<Point><coordinates>-111.9356788,33.3443813</coordinates></Point>"
,3520950471,,,,,,-111.8936094,33.378535,"<Point><coordinates>-111.8936094,33.378535</coordinates></Point>"
,3520950477,,,,,,-111.89364,33.3783289,"<Point><coordinates>-111.89364,33.3783289</coordinates></Point>"
,3519328472,,,,,,-111.8920652,33.4184211,"<Point><coordinates>-111.8920652,33.4184211</coordinates></Point>"
,3519328473,,,,,,-111.8920679,33.416617,"<Point><coordinates>-111.8920679,33.416617</coordinates></Point>"
,3712430300,,,,,,-111.9070501,33.3374791,"<Point><coordinates>-111.9070501,33.3374791</coordinates></Point>"
,3712430301,,,,,,-111.9068598,33.3376956,"<Point><coordinates>-111.9068598,33.3376956</coordinates></Point>"
,3712430302,,,,,,-111.9069471,33.3377211,"<Point><coordinates>-111.9069471,33.3377211</coordinates></Point>"
,3712430303,,,,,,-111.9067687,33.3379175,"<Point><coordinates>-111.9067687,33.3379175</coordinates></Point>"
,41922788,,,,,,-111.933444,33.3722459,"<Point><coordinates>-111.933444,33.3722459</coordinates></Point>"
,252358885,,,,,,-111.9544991,33.3547896,"<Point><coordinates>-111.9544991,33.3547896</coordinates></Point>"
,3712512239,,,,,,-111.8950483,33.4075573,"<Point><coordinates>-111.8950483,33.4075573</coordinates></Point>"
,42266866,,,,,,-111.9150013,33.3678203,"<Point><coordinates>-111.9150013,33.3678203</coordinates></Point>"
,42266869,,,,,,-111.9130582,33.3678209,"<Point><coordinates>-111.9130582,33.3678209</coordinates></Point>"
,41922808,,,,,,-111.9048451,33.3732247,"<Point><coordinates>-111.9048451,33.3732247</coordinates></Point>"
,41922810,,,,,,-111.903901,33.3732175,"<Point><coordinates>-111.903901,33.3732175</coordinates></Point>"
,42266877,,,,,,-111.9050111,33.3680519,"<Point><coordinates>-111.9050111,33.3680519</coordinates></Point>"
,42266887,,,,,,-111.9219794,33.3682191,"<Point><coordinates>-111.9219794,33.3682191</coordinates></Point>"
,42561810,,,,,,-111.9459737,33.3748569,"<Point><coordinates>-111.9459737,33.3748569</coordinates></Point>"
,42266899,,,,,,-111.9248375,33.3682477,"<Point><coordinates>-111.9248375,33.3682477</coordinates></Point>"
,42512663,,,,,,-111.911591,33.4423754,"<Point><coordinates>-111.911591,33.4423754</coordinates></Point>"
,314437913,,,,,,-111.8936798,33.3722077,"<Point><coordinates>-111.8936798,33.3722077</coordinates></Point>"
,42266917,,,,,,-111.9346886,33.3679093,"<Point><coordinates>-111.9346886,33.3679093</coordinates></Point>"
,42266919,,,,,,-111.9333668,33.3678591,"<Point><coordinates>-111.9333668,33.3678591</coordinates></Point>"
,252358966,,,,,,-111.956045,33.3531357,"<Point><coordinates>-111.956045,33.3531357</coordinates></Point>"
,41759032,,,,,,-111.9478222,33.3949178,"<Point><coordinates>-111.9478222,33.3949178</coordinates></Point>"
,41759035,,,,,,-111.9521006,33.3949325,"<Point><coordinates>-111.9521006,33.3949325</coordinates></Point>"
,42561851,,,,,,-111.9512226,33.3746993,"<Point><coordinates>-111.9512226,33.3746993</coordinates></Point>"
,41759042,,,,,,-111.9643661,33.3952449,"<Point><coordinates>-111.9643661,33.3952449</coordinates></Point>"
,41759046,,,,,,-111.9607779,33.3950157,"<Point><coordinates>-111.9607779,33.3950157</coordinates></Point>"
,41759052,,,,,,-111.9740457,33.3956189,"<Point><coordinates>-111.9740457,33.3956189</coordinates></Point>"
,42692945,,,,,,-111.9409636,33.3277867,"<Point><coordinates>-111.9409636,33.3277867</coordinates></Point>"
,41759062,,,,,,-111.9415635,33.3957408,"<Point><coordinates>-111.9415635,33.3957408</coordinates></Point>"
,252358998,,,,,,-111.9569033,33.352555,"<Point><coordinates>-111.9569033,33.352555</coordinates></Point>"
,41759064,,,,,,-111.942645,33.3958913,"<Point><coordinates>-111.942645,33.3958913</coordinates></Point>"
,41529691,,,,,,-111.9304264,33.4231268,"<Point><coordinates>-111.9304264,33.4231268</coordinates></Point>"
,41775452,,,,,,-111.9256014,33.3711795,"<Point><coordinates>-111.9256014,33.3711795</coordinates></Point>"
,256520541,,,,,,-111.9487392,33.3676371,"<Point><coordinates>-111.9487392,33.3676371</coordinates></Point>"
,42414429,,,,,,-111.9057149,33.3685752,"<Point><coordinates>-111.9057149,33.3685752</coordinates></Point>"
,41529696,,,,,,-111.929663,33.424109,"<Point><coordinates>-111.929663,33.424109</coordinates></Point>"
,41775457,,,,,,-111.9245715,33.3711866,"<Point><coordinates>-111.9245715,33.3711866</coordinates></Point>"
,255816034,,,,,,-111.8914903,33.4165545,"<Point><coordinates>-111.8914903,33.4165545</coordinates></Point>"
,41529697,,,,,,-111.9290798,33.4242989,"<Point><coordinates>-111.9290798,33.4242989</coordinates></Point>"
,42414436,,,,,,-111.913053,33.3686133,"<Point><coordinates>-111.913053,33.3686133</coordinates></Point>"
,41529701,,,,,,-111.9262237,33.4245026,"<Point><coordinates>-111.9262237,33.4245026</coordinates></Point>"
,255734122,,,,,,-111.9678428,33.3922814,"<Point><coordinates>-111.9678428,33.3922814</coordinates></Point>"
,41529706,,,,,,-111.8957069,33.4239797,"<Point><coordinates>-111.8957069,33.4239797</coordinates></Point>"
,42414444,,,,,,-111.8991918,33.3675286,"<Point><coordinates>-111.8991918,33.3675286</coordinates></Point>"
,42414446,,,,,,-111.8988227,33.3679157,"<Point><coordinates>-111.8988227,33.3679157</coordinates></Point>"
,41529713,,,,,,-111.891924,33.4241487,"<Point><coordinates>-111.891924,33.4241487</coordinates></Point>"
,42414449,,,,,,-111.8979988,33.3689049,"<Point><coordinates>-111.8979988,33.3689049</coordinates></Point>"
,42414454,,,,,,-111.8947029,33.369249,"<Point><coordinates>-111.8947029,33.369249</coordinates></Point>"
,255734135,,,,,,-111.9682176,33.3842412,"<Point><coordinates>-111.9682176,33.3842412</coordinates></Point>"
,41775480,,,,,,-111.9199544,33.3712318,"<Point><coordinates>-111.9199544,33.3712318</coordinates></Point>"
,42414457,,,,,,-111.8983507,33.369206,"<Point><coordinates>-111.8983507,33.369206</coordinates></Point>"
,255734137,,,,,,-111.9682519,33.3824279,"<Point><coordinates>-111.9682519,33.3824279</coordinates></Point>"
,41873787,,,,,,-111.9234728,33.370606,"<Point><coordinates>-111.9234728,33.370606</coordinates></Point>"
,41873782,,,,,,-111.9230047,33.3573196,"<Point><coordinates>-111.9230047,33.3573196</coordinates></Point>"
,41775485,,,,,,-111.9194045,33.3712296,"<Point><coordinates>-111.9194045,33.3712296</coordinates></Point>"
,41873789,,,,,,-111.9234986,33.3701114,"<Point><coordinates>-111.9234986,33.3701114</coordinates></Point>"
,41709951,,,,,,-111.9609622,33.4295052,"<Point><coordinates>-111.9609622,33.4295052</coordinates></Point>"
,3367301498,,,,,,-111.9176682,33.4237215,"<Point><coordinates>-111.9176682,33.4237215</coordinates></Point>"
,41873793,,,,,,-111.9238076,33.3692943,"<Point><coordinates>-111.9238076,33.3692943</coordinates></Point>"
,41873795,,,,,,-111.9238076,33.3682406,"<Point><coordinates>-111.9238076,33.3682406</coordinates></Point>"
,41709961,,,,,,-111.9610461,33.437154,"<Point><coordinates>-111.9610461,33.437154</coordinates></Point>"
,41873802,,,,,,-111.9229147,33.3625107,"<Point><coordinates>-111.9229147,33.3625107</coordinates></Point>"
,41775499,,,,,,-111.9161171,33.3712511,"<Point><coordinates>-111.9161171,33.3712511</coordinates></Point>"
,41873801,,,,,,-111.9229147,33.3633351,"<Point><coordinates>-111.9229147,33.3633351</coordinates></Point>"
,41529740,,,,,,-111.9400786,33.4243437,"<Point><coordinates>-111.9400786,33.4243437</coordinates></Point>"
,41775502,,,,,,-111.9153189,33.3712511,"<Point><coordinates>-111.9153189,33.3712511</coordinates></Point>"
,41529742,,,,,,-111.9391418,33.4243489,"<Point><coordinates>-111.9391418,33.4243489</coordinates></Point>"
,41873809,,,,,,-111.9212772,33.3872503,"<Point><coordinates>-111.9212772,33.3872503</coordinates></Point>"
,41775506,,,,,,-111.9117999,33.3722403,"<Point><coordinates>-111.9117999,33.3722403</coordinates></Point>"
,42693013,,,,,,-111.9578001,33.3276,"<Point><coordinates>-111.9578001,33.3276</coordinates></Point>"
,41873814,,,,,,-111.9201015,33.3848003,"<Point><coordinates>-111.9201015,33.3848003</coordinates></Point>"
,41693596,,,,,,-111.9478273,33.400109,"<Point><coordinates>-111.9478273,33.400109</coordinates></Point>"
,41873820,,,,,,-111.9199686,33.383427,"<Point><coordinates>-111.9199686,33.383427</coordinates></Point>"
,41693598,,,,,,-111.9521396,33.40012,"<Point><coordinates>-111.9521396,33.40012</coordinates></Point>"
,41873822,,,,,,-111.9220496,33.3920876,"<Point><coordinates>-111.9220496,33.3920876</coordinates></Point>"
,42693020,,,,,,-111.9434113,33.3282264,"<Point><coordinates>-111.9434113,33.3282264</coordinates></Point>"
,41693601,,,,,,-111.9607934,33.400144,"<Point><coordinates>-111.9607934,33.400144</coordinates></Point>"
,42693024,,,,,,-111.9447417,33.3282264,"<Point><coordinates>-111.9447417,33.3282264</coordinates></Point>"
,41693604,,,,,,-111.9665377,33.4000889,"<Point><coordinates>-111.9665377,33.4000889</coordinates></Point>"
,41873828,,,,,,-111.9213091,33.3904601,"<Point><coordinates>-111.9213091,33.3904601</coordinates></Point>"
,1386738087,,,,,,-111.953016,33.3856712,"<Point><coordinates>-111.953016,33.3856712</coordinates></Point>"
,41873833,,,,,,-111.9204129,33.4029742,"<Point><coordinates>-111.9204129,33.4029742</coordinates></Point>"
,41693610,,,,,,-111.9425827,33.4000822,"<Point><coordinates>-111.9425827,33.4000822</coordinates></Point>"
,41693613,,,,,,-111.9431512,33.4000809,"<Point><coordinates>-111.9431512,33.4000809</coordinates></Point>"
,41873838,,,,,,-111.9210597,33.3969622,"<Point><coordinates>-111.9210597,33.3969622</coordinates></Point>"
,316912049,,,,,,-111.9737399,33.3848558,"<Point><coordinates>-111.9737399,33.3848558</coordinates></Point>"
,41693619,,,,,,-111.9717025,33.4000581,"<Point><coordinates>-111.9717025,33.4000581</coordinates></Point>"
,41529793,,,,,,-111.9061069,33.4249456,"<Point><coordinates>-111.9061069,33.4249456</coordinates></Point>"
,41529805,,,,,,-111.907644,33.4245178,"<Point><coordinates>-111.907644,33.4245178</coordinates></Point>"
,41529813,,,,,,-111.936666,33.4243591,"<Point><coordinates>-111.936666,33.4243591</coordinates></Point>"
,41529815,,,,,,-111.9349806,33.4243692,"<Point><coordinates>-111.9349806,33.4243692</coordinates></Point>"
,255816156,,,,,,-111.8910225,33.4249766,"<Point><coordinates>-111.8910225,33.4249766</coordinates></Point>"
,41841117,,,,,,-111.8838355,33.3870352,"<Point><coordinates>-111.8838355,33.3870352</coordinates></Point>"
,41841130,,,,,,-111.8843591,33.3938217,"<Point><coordinates>-111.8843591,33.3938217</coordinates></Point>"
,41906674,,,,,,-111.971699,33.384446,"<Point><coordinates>-111.971699,33.384446</coordinates></Point>"
,41906681,,,,,,-111.9724072,33.3849256,"<Point><coordinates>-111.9724072,33.3849256</coordinates></Point>"
,41906693,,,,,,-111.9726919,33.3846418,"<Point><coordinates>-111.9726919,33.3846418</coordinates></Point>"
,41677323,,,,,,-111.8951347,33.3821004,"<Point><coordinates>-111.8951347,33.3821004</coordinates></Point>"
,41677324,,,,,,-111.8951518,33.3812117,"<Point><coordinates>-111.8951518,33.3812117</coordinates></Point>"
,256520718,,,,,,-111.9545758,33.3674457,"<Point><coordinates>-111.9545758,33.3674457</coordinates></Point>"
,41677326,,,,,,-111.895169,33.3805021,"<Point><coordinates>-111.895169,33.3805021</coordinates></Point>"
